Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
80.0,263.0,2.1209,115.0,1.833,129.0,3.5795,1.0E-4,0.0348,79,348,9573,1,1,23,1,2,47,2,5,93,28.961081010707698,30.154509949055623,29.988772744576746,49
80.0,159.0,1.0996,132.0,2.9297,117.0,2.5663,1.0E-4,0.0348,79,348,9573,1,1,23,0,2,48,0,3,97,29.687117044715645,29.955605880641546,30.129635280416593,50
80.0,193.0,2.4756,128.0,2.8378,137.0,2.5862,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,2,5,93,29.40754296273192,30.0,29.90196791703947,51
80.0,215.0,2.1696,149.0,2.7331,147.0,2.838,1.0E-4,0.0348,79,348,9573,1,1,23,1,1,48,0,4,96,29.251807150410542,29.780831479537838,29.800327655163635,52
80.0,156.0,1.3898,163.0,6.0868,103.0,2.5622,1.0E-4,0.0348,79,348,9573,0,1,24,3,0,47,2,3,95,29.71459778113775,29.65127184576892,30.31349947281678,53
80.0,134.0,1.6771,111.0,2.4157,86.0,4.1477,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,0,4,96,29.933910809542226,30.205584133649893,30.573735245297904,54
80.0,151.0,4.6498,124.0,2.2683,121.0,2.5192,1.0E-4,0.0348,79,348,9573,0,1,24,1,0,49,0,3,97,29.76159526067492,30.045803689613123,30.081136762725404,55
80.0,140.0,0.4171,136.0,2.5935,103.0,1.908,1.0E-4,0.0348,79,348,9573,0,0,25,0,0,50,1,5,94,29.870716983055033,29.91253715874966,30.31349947281678,56
80.0,143.0,2.2312,173.0,3.1551,125.0,1.9012,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,0,2,98,29.840128663221613,29.565371772363275,30.03421571533791,57
80.0,166.0,1.8645,120.0,4.368,128.0,3.2577,1.0E-4,0.0348,79,348,9573,0,2,23,0,0,50,0,2,98,29.624960568653073,30.09310940439148,30.0,58
80.0,254.0,2.2191,110.0,2.7006,143.0,6.352,1.0E-4,0.0348,79,348,9573,0,1,24,0,2,48,1,0,99,29.011315313227833,30.218640286475342,29.840128663221613,59
80.0,210.0,3.522,92.0,1.4252,195.0,5.0588,1.0E-4,0.0348,79,348,9573,1,1,23,0,1,49,0,4,96,29.28575448233388,30.476438043942988,29.39266968625039,60
80.0,85.0,2.2108,124.0,3.207,171.0,9.469,1.0E-4,0.0348,79,348,9573,0,3,22,1,4,45,1,8,91,30.590609063862296,30.045803689613123,29.5821474851141,61
80.0,133.0,1.9513,233.0,3.2031,127.0,2.6547,1.0E-4,0.0348,79,348,9573,0,1,24,0,0,50,0,2,98,29.94471756449881,29.13581385534572,30.011315313227833,62
80.0,62.0,2.3216,347.0,6.9939,151.0,2.6864,1.0E-4,0.0348,79,348,9573,0,1,24,2,2,46,1,1,98,31.045803689613123,28.561208147421738,29.76159526067492,63
80.0,189.0,3.4718,86.0,2.4792,114.0,2.9274,1.0E-4,0.0348,79,348,9573,0,2,23,1,2,47,1,1,98,29.437757575778928,30.573735245297904,30.167109985835257,64
80.0,81.0,1.6399,111.0,1.3184,159.0,2.4972,1.0E-4,0.0348,79,348,9573,1,2,22,0,3,47,2,8,90,30.660149997115376,30.205584133649893,29.687117044715645,65
80.0,106.0,1.7125,125.0,5.73,90.0,3.1478,1.0E-4,0.0348,79,348,9573,0,1,24,0,3,47,1,2,97,30.272079545436803,30.03421571533791,30.508146903670326,66
80.0,141.0,2.2277,371.0,6.9963,161.0,9.1953,1.0E-4,0.0348,79,348,9573,0,0,25,1,3,46,0,3,97,29.860448647601206,28.464724623379198,29.669083121885382,67
80.0,132.0,1.7494,148.0,2.6359,288.0,9.4341,1.0E-4,0.0348,79,348,9573,2,0,23,1,3,46,1,2,97,29.955605880641546,29.79054663437105,28.830074998557688,68
80.0,144.0,3.1092,100.0,1.3497,89.0,1.9843,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,0,6,94,29.830074998557688,30.356143810225277,30.524266569033603,69
80.0,102.0,2.6222,141.0,1.951,103.0,2.319,1.0E-4,0.0348,79,348,9573,0,1,24,1,0,49,0,5,95,30.327574658028503,29.860448647601206,30.31349947281678,70
80.0,143.0,4.0611,179.0,4.0173,151.0,2.1109,1.0E-4,0.0348,79,348,9573,0,0,25,1,3,46,0,2,98,29.840128663221613,29.516184222735745,29.76159526067492,71
80.0,150.0,2.8967,108.0,2.4714,150.0,2.5928,1.0E-4,0.0348,79,348,9573,1,2,22,0,1,49,0,3,97,29.77118130950412,30.24511249783653,29.77118130950412,72
80.0,132.0,1.2847,123.0,3.9933,110.0,3.9242,1.0E-4,0.0348,79,348,9573,0,1,24,1,1,48,0,3,97,29.955605880641546,30.05748549466076,30.218640286475342,73
80.0,125.0,2.5425,110.0,2.2489,82.0,3.084,1.0E-4,0.0348,79,348,9573,0,0,25,1,2,47,3,6,91,30.03421571533791,30.218640286475342,30.642447995381914,74
80.0,145.0,3.0757,154.0,3.124,114.0,1.8461,1.0E-4,0.0348,79,348,9573,0,2,23,0,4,46,2,1,97,29.820090909985066,29.733213459305098,30.167109985835257,75
80.0,170.0,1.7201,144.0,2.2942,84.0,3.2358,1.0E-4,0.0348,79,348,9573,0,1,24,0,0,50,0,8,92,29.590609063862296,29.830074998557688,30.60768257722124,76
80.0,143.0,1.2049,170.0,3.6946,95.0,2.0581,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,0,5,95,29.840128663221613,29.590609063862296,30.430144391669053,77
80.0,129.0,2.0364,129.0,2.4639,103.0,2.3931,1.0E-4,0.0348,79,348,9573,1,1,23,0,2,48,0,4,96,29.988772744576746,29.988772744576746,30.31349947281678,78
80.0,84.0,1.3151,108.0,1.7575,130.0,2.1725,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,2,0,98,30.60768257722124,30.24511249783653,29.977632186971547,79
80.0,166.0,2.7483,203.0,2.3351,97.0,2.0297,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,1,5,94,29.624960568653073,29.334664082814825,30.400087157812873,80
80.0,239.0,1.859,108.0,2.1123,122.0,3.1143,1.0E-4,0.0348,79,348,9573,1,1,23,0,0,50,0,2,98,29.099133192019252,30.24511249783653,30.06926266243711,81
80.0,143.0,1.7545,89.0,1.9164,105.0,1.9174,1.0E-4,0.0348,79,348,9573,0,2,23,0,1,49,2,2,96,29.840128663221613,30.524266569033603,30.28575448233388,82
80.0,150.0,2.3534,112.0,3.9705,107.0,3.3673,1.0E-4,0.0348,79,348,9573,0,2,23,1,0,49,2,4,94,29.77118130950412,30.192645077942394,30.258533013598854,83
80.0,111.0,4.2636,126.0,1.8325,90.0,2.4,1.0E-4,0.0348,79,348,9573,1,1,23,0,2,48,1,7,92,30.205584133649893,30.022720076500082,30.508146903670326,84
80.0,133.0,0.739,165.0,2.7453,101.0,4.2609,1.0E-4,0.0348,79,348,9573,0,0,25,1,2,47,1,2,97,29.94471756449881,29.633677785754184,30.341788517248204,85
80.0,149.0,2.3651,121.0,1.3646,230.0,9.6707,1.0E-4,0.0348,79,348,9573,0,2,23,0,1,49,0,4,96,29.780831479537838,30.081136762725404,29.154509949055623,86
80.0,158.0,2.4326,170.0,2.66,76.0,3.2159,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,2,3,95,29.696219251822896,29.590609063862296,30.752072486556415,87
80.0,101.0,2.0471,178.0,2.5628,116.0,3.6877,1.0E-4,0.0348,79,348,9573,3,1,21,0,0,50,2,4,94,30.341788517248204,29.524266569033603,30.142019004872427,88
80.0,117.0,2.7156,162.0,2.5978,121.0,3.1762,1.0E-4,0.0348,79,348,9573,1,0,24,0,1,49,0,1,99,30.129635280416593,29.660149997115376,30.081136762725404,89
80.0,116.0,1.4796,163.0,1.8801,188.0,5.0177,1.0E-4,0.0348,79,348,9573,0,0,25,2,1,47,1,7,92,30.142019004872427,29.65127184576892,29.445411148322364,90
80.0,138.0,2.2277,77.0,2.3878,114.0,4.1101,1.0E-4,0.0348,79,348,9573,0,0,25,1,0,49,2,6,92,29.89147554322183,30.733213459305098,30.167109985835257,91
80.0,145.0,1.8762,260.0,6.733,103.0,2.3181,1.0E-4,0.0348,79,348,9573,0,0,25,0,1,49,0,4,96,29.820090909985066,28.977632186971547,30.31349947281678,92
80.0,104.0,1.8363,167.0,1.6182,108.0,2.728,1.0E-4,0.0348,79,348,9573,1,0,24,0,3,47,1,4,95,30.29956028185891,29.616295707525946,30.24511249783653,93
80.0,159.0,1.7995,80.0,2.0175,108.0,1.877,1.0E-4,0.0348,79,348,9573,0,0,25,1,2,47,2,5,93,29.687117044715645,30.67807190511264,30.24511249783653,94
80.0,60.0,1.9038,169.0,1.2613,114.0,4.1169,1.0E-4,0.0348,79,348,9573,0,2,23,1,2,47,0,1,99,31.09310940439148,29.599120563717815,30.167109985835257,95
80.0,146.0,2.5334,112.0,2.2127,101.0,2.2926,1.0E-4,0.0348,79,348,9573,0,2,23,1,1,48,1,1,98,29.81017544111998,30.192645077942394,30.341788517248204,96
80.0,110.0,2.0687,116.0,2.5393,91.0,3.1429,1.0E-4,0.0348,79,348,9573,1,3,21,0,2,48,1,7,92,30.218640286475342,30.142019004872427,30.492205359801304,97
80.0,154.0,2.346,186.0,2.6653,107.0,2.4346,1.0E-4,0.0348,79,348,9573,0,1,24,1,1,48,1,2,97,29.733213459305098,29.46084118889197,30.258533013598854,98
80.0,156.0,1.9989,102.0,1.5844,427.0,9.8757,1.0E-4,0.0348,79,348,9573,0,1,24,1,2,47,1,5,94,29.71459778113775,30.327574658028503,28.26190774037951,99
80.0,103.0,2.0619,94.0,2.4963,110.0,1.9069,1.0E-4,0.0348,79,348,9573,0,0,25,0,2,48,0,1,99,30.31349947281678,30.445411148322364,30.218640286475342,100
100.0,114.0,2.2481,159.0,2.873,136.0,3.2381,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,30.167109985835257,29.687117044715645,29.91253715874966,1
100.0,172.0,2.4472,163.0,1.9953,129.0,3.0321,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.573735245297904,29.65127184576892,29.988772744576746,2
100.0,176.0,1.6104,159.0,5.304,81.0,2.7106,0.0,0.0098,68,98,9834,1,0,24,1,0,49,2,0,98,29.540568381362704,29.687117044715645,30.660149997115376,3
100.0,128.0,1.8006,125.0,2.6571,94.0,5.7107,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,1,98,30.0,30.03421571533791,30.445411148322364,4
100.0,123.0,1.266,159.0,3.1122,135.0,3.2513,0.0,0.0098,68,98,9834,0,1,24,0,1,49,0,0,100,30.05748549466076,29.687117044715645,29.92318440294917,5
100.0,134.0,2.9878,149.0,2.3146,102.0,2.6122,0.0,0.0098,68,98,9834,1,0,24,0,2,48,2,1,97,29.933910809542226,29.780831479537838,30.327574658028503,6
100.0,145.0,1.651,151.0,3.6709,153.0,1.744,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.820090909985066,29.76159526067492,29.74261215730735,7
100.0,154.0,1.6758,169.0,2.7144,96.0,3.5,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,1,98,29.733213459305098,29.599120563717815,30.415037499278846,8
100.0,139.0,1.7858,119.0,2.8649,93.0,1.937,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.88105892727649,30.105182236692055,30.46084118889197,9
100.0,170.0,1.5553,129.0,1.7868,97.0,2.5242,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.590609063862296,29.988772744576746,30.400087157812873,10
100.0,145.0,1.3055,90.0,1.8356,125.0,1.783,0.0,0.0098,68,98,9834,0,1,24,0,1,49,1,1,98,29.820090909985066,30.508146903670326,30.03421571533791,11
100.0,111.0,2.5974,118.0,2.558,109.0,4.3122,0.0,0.0098,68,98,9834,1,0,24,1,1,48,1,1,98,30.205584133649893,30.117356950638158,30.231815675223075,12
100.0,153.0,1.8705,125.0,1.7858,85.0,2.2915,0.0,0.0098,68,98,9834,2,0,23,0,1,49,0,0,100,29.74261215730735,30.03421571533791,30.590609063862296,13
100.0,123.0,3.7714,195.0,1.1116,112.0,4.2249,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,30.05748549466076,29.39266968625039,30.192645077942394,14
100.0,97.0,2.626,150.0,2.4762,148.0,2.9822,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,0,100,30.400087157812873,29.77118130950412,29.79054663437105,15
100.0,119.0,1.6551,148.0,4.642,126.0,3.662,0.0,0.0098,68,98,9834,1,0,24,0,0,50,0,0,100,30.105182236692055,29.79054663437105,30.022720076500082,16
100.0,151.0,1.9129,145.0,2.6487,90.0,2.1855,0.0,0.0098,68,98,9834,0,0,25,1,0,49,0,3,97,29.76159526067492,29.820090909985066,30.508146903670326,17
100.0,103.0,3.9243,165.0,1.889,113.0,2.7584,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,30.31349947281678,29.633677785754184,30.179821037584812,18
100.0,191.0,2.2287,152.0,3.5103,134.0,2.6273,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,4,95,29.42257117196425,29.752072486556415,29.933910809542226,19
100.0,90.0,1.527,169.0,2.6726,147.0,2.3058,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,1,98,30.508146903670326,29.599120563717815,29.800327655163635,20
100.0,149.0,2.1037,102.0,0.8151,171.0,3.1622,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.780831479537838,30.327574658028503,29.5821474851141,21
100.0,135.0,1.542,142.0,2.1914,102.0,1.9504,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.92318440294917,29.85025288049532,30.327574658028503,22
100.0,79.0,3.0642,174.0,1.4992,133.0,1.7195,0.0,0.0098,68,98,9834,0,0,25,1,0,49,1,1,98,30.696219251822896,29.55705650415127,29.94471756449881,23
100.0,102.0,2.1108,170.0,3.5752,88.0,2.4812,0.0,0.0098,68,98,9834,1,1,23,0,0,50,0,3,97,30.327574658028503,29.590609063862296,30.540568381362704,24
100.0,119.0,2.1477,142.0,3.5271,134.0,2.4922,0.0,0.0098,68,98,9834,0,1,24,0,0,50,1,0,99,30.105182236692055,29.85025288049532,29.933910809542226,25
100.0,312.0,3.9717,184.0,3.0491,151.0,8.3722,0.0,0.0098,68,98,9834,0,1,24,2,1,47,0,1,99,28.71459778113775,29.476438043942988,29.76159526067492,26
100.0,106.0,1.3915,102.0,1.4201,105.0,2.3485,0.0,0.0098,68,98,9834,0,0,25,0,0,50,2,1,97,30.272079545436803,30.327574658028503,30.28575448233388,27
100.0,146.0,1.5616,188.0,3.181,115.0,2.1137,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,3,96,29.81017544111998,29.445411148322364,30.154509949055623,28
100.0,148.0,2.2513,149.0,1.6621,115.0,2.1597,0.0,0.0098,68,98,9834,0,0,25,0,3,47,0,1,99,29.79054663437105,29.780831479537838,30.154509949055623,29
100.0,194.0,2.0091,92.0,1.2073,103.0,2.9942,0.0,0.0098,68,98,9834,0,1,24,0,1,49,0,2,98,29.400087157812873,30.476438043942988,30.31349947281678,30
100.0,81.0,3.6185,118.0,2.2622,113.0,2.6466,0.0,0.0098,68,98,9834,0,1,24,1,0,49,2,1,97,30.660149997115376,30.117356950638158,30.179821037584812,31
100.0,125.0,1.3521,133.0,2.7673,116.0,3.435,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,0,99,30.03421571533791,29.94471756449881,30.142019004872427,32
100.0,104.0,1.3762,65.0,2.4453,128.0,2.7688,0.0,0.0098,68,98,9834,0,1,24,0,1,49,0,0,100,30.29956028185891,30.977632186971547,30.0,33
100.0,119.0,0.9967,80.0,3.367,106.0,2.0967,0.0,0.0098,68,98,9834,0,0,25,0,1,49,2,0,98,30.105182236692055,30.67807190511264,30.272079545436803,34
100.0,248.0,2.5005,91.0,1.93,109.0,3.3693,0.0,0.0098,68,98,9834,0,1,24,0,0,50,1,3,96,29.045803689613123,30.492205359801304,30.231815675223075,35
100.0,179.0,1.8371,98.0,1.6323,125.0,3.391,0.0,0.0098,68,98,9834,0,1,24,0,1,49,1,2,97,29.516184222735745,30.38529015588479,30.03421571533791,36
100.0,158.0,2.9246,158.0,2.1385,136.0,2.4322,0.0,0.0098,68,98,9834,1,1,23,0,0,50,0,1,99,29.696219251822896,29.696219251822896,29.91253715874966,37
100.0,93.0,1.1845,156.0,3.8696,111.0,3.0569,0.0,0.0098,68,98,9834,0,0,25,1,0,49,3,0,97,30.46084118889197,29.71459778113775,30.205584133649893,38
100.0,122.0,1.7761,128.0,4.0045,93.0,2.5106,0.0,0.0098,68,98,9834,0,2,23,1,1,48,2,1,97,30.06926266243711,30.0,30.46084118889197,39
100.0,129.0,1.8372,98.0,3.9494,131.0,3.9594,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,1,98,29.988772744576746,30.38529015588479,29.96657699846255,40
100.0,173.0,1.8991,150.0,2.9612,109.0,2.1181,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,0,100,29.565371772363275,29.77118130950412,30.231815675223075,41
100.0,161.0,4.1856,128.0,2.9888,113.0,2.9771,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.669083121885382,30.0,30.179821037584812,42
100.0,142.0,0.1942,128.0,2.5325,99.0,1.7565,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,4,95,29.85025288049532,30.0,30.37064337992039,43
100.0,149.0,1.4327,169.0,1.7874,129.0,1.6933,0.0,0.0098,68,98,9834,0,1,24,1,0,49,0,0,100,29.780831479537838,29.599120563717815,29.988772744576746,44
100.0,196.0,3.8253,123.0,2.0493,132.0,2.4812,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,1,99,29.385290155884793,30.05748549466076,29.955605880641546,45
100.0,149.0,2.2625,91.0,2.4702,121.0,2.2891,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,3,96,29.780831479537838,30.492205359801304,30.081136762725404,46
100.0,162.0,1.8158,159.0,1.5782,128.0,5.0166,0.0,0.0098,68,98,9834,0,0,25,0,0,50,2,0,98,29.660149997115376,29.687117044715645,30.0,47
100.0,153.0,1.483,84.0,2.5856,98.0,2.885,0.0,0.0098,68,98,9834,1,0,24,0,0,50,1,2,97,29.74261215730735,30.60768257722124,30.38529015588479,48
100.0,142.0,1.5541,167.0,2.1577,156.0,3.0894,0.0,0.0098,68,98,9834,0,1,24,0,0,50,1,2,97,29.85025288049532,29.616295707525946,29.71459778113775,49
100.0,79.0,2.5509,94.0,1.8175,85.0,2.9018,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,2,97,30.696219251822896,30.445411148322364,30.590609063862296,50
100.0,166.0,1.5853,104.0,2.2683,121.0,2.0759,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.624960568653073,30.29956028185891,30.081136762725404,51
100.0,70.0,1.7994,78.0,1.5316,100.0,2.2883,0.0,0.0098,68,98,9834,0,1,24,1,0,49,0,1,99,30.870716983055033,30.71459778113775,30.356143810225277,52
100.0,173.0,0.6618,110.0,4.2164,108.0,3.3244,0.0,0.0098,68,98,9834,0,0,25,0,0,50,2,2,96,29.565371772363275,30.218640286475342,30.24511249783653,53
100.0,146.0,2.2967,108.0,2.6699,77.0,2.723,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,0,100,29.81017544111998,30.24511249783653,30.733213459305098,54
100.0,98.0,2.7237,76.0,1.5804,91.0,3.0589,0.0,0.0098,68,98,9834,0,0,25,2,1,47,0,3,97,30.38529015588479,30.752072486556415,30.492205359801304,55
100.0,115.0,2.0092,132.0,2.9367,155.0,3.7415,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,30.154509949055623,29.955605880641546,29.72387559472576,56
100.0,115.0,4.437,122.0,2.5692,79.0,2.8249,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,1,98,30.154509949055623,30.06926266243711,30.696219251822896,57
100.0,172.0,0.6841,162.0,3.7541,126.0,1.8625,0.0,0.0098,68,98,9834,0,0,25,1,1,48,0,1,99,29.573735245297904,29.660149997115376,30.022720076500082,58
100.0,132.0,1.9546,110.0,2.6982,110.0,3.0356,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,0,99,29.955605880641546,30.218640286475342,30.218640286475342,59
100.0,146.0,1.9524,121.0,2.7474,115.0,3.2286,0.0,0.0098,68,98,9834,0,0,25,0,0,50,3,3,94,29.81017544111998,30.081136762725404,30.154509949055623,60
100.0,225.0,4.2002,169.0,2.2592,131.0,4.3179,0.0,0.0098,68,98,9834,0,0,25,1,0,49,0,2,98,29.18621880878296,29.599120563717815,29.96657699846255,61
100.0,201.0,2.4268,99.0,2.6649,126.0,1.9434,0.0,0.0098,68,98,9834,0,1,24,1,1,48,1,0,99,29.348948308821072,30.37064337992039,30.022720076500082,62
100.0,145.0,1.2349,120.0,2.0576,132.0,4.1063,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.820090909985066,30.09310940439148,29.955605880641546,63
100.0,89.0,2.2684,125.0,1.9673,79.0,2.0944,0.0,0.0098,68,98,9834,1,1,23,1,0,49,0,0,100,30.524266569033603,30.03421571533791,30.696219251822896,64
100.0,109.0,1.1545,93.0,3.5486,120.0,2.4952,0.0,0.0098,68,98,9834,1,1,23,0,0,50,1,1,98,30.231815675223075,30.46084118889197,30.09310940439148,65
100.0,80.0,1.3212,73.0,1.2433,115.0,1.805,0.0,0.0098,68,98,9834,1,1,23,0,0,50,0,1,99,30.67807190511264,30.81017544111998,30.154509949055623,66
100.0,178.0,1.5586,150.0,1.8554,114.0,2.1603,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,6,93,29.524266569033603,29.77118130950412,30.167109985835257,67
100.0,132.0,2.7817,91.0,1.5428,146.0,2.865,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,0,99,29.955605880641546,30.492205359801304,29.81017544111998,68
100.0,156.0,0.7425,163.0,1.9334,108.0,2.7135,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,0,99,29.71459778113775,29.65127184576892,30.24511249783653,69
100.0,130.0,1.632,86.0,3.4153,130.0,3.5579,0.0,0.0098,68,98,9834,0,0,25,1,0,49,1,2,97,29.977632186971547,30.573735245297904,29.977632186971547,70
100.0,106.0,2.7206,141.0,1.0591,92.0,2.2842,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,1,99,30.272079545436803,29.860448647601206,30.476438043942988,71
100.0,174.0,1.9756,138.0,2.4428,86.0,3.3164,0.0,0.0098,68,98,9834,1,0,24,1,0,49,0,0,100,29.55705650415127,29.89147554322183,30.573735245297904,72
100.0,163.0,2.1787,143.0,2.0267,108.0,2.2859,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,29.65127184576892,29.840128663221613,30.24511249783653,73
100.0,124.0,1.3178,100.0,3.5729,104.0,3.5966,0.0,0.0098,68,98,9834,0,0,25,1,2,47,0,2,98,30.045803689613123,30.356143810225277,30.29956028185891,74
100.0,199.0,1.4004,84.0,1.6789,112.0,3.4216,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,1,98,29.36337537945635,30.60768257722124,30.192645077942394,75
100.0,108.0,1.9952,148.0,3.2546,71.0,2.084,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,30.24511249783653,29.79054663437105,30.85025288049532,76
100.0,108.0,2.5449,127.0,2.8853,70.0,2.5614,0.0,0.0098,68,98,9834,0,1,24,1,0,49,1,0,99,30.24511249783653,30.011315313227833,30.870716983055033,77
100.0,303.0,2.5415,118.0,1.4497,120.0,2.8093,0.0,0.0098,68,98,9834,0,1,24,1,0,49,0,2,98,28.75682601652705,30.117356950638158,30.09310940439148,78
100.0,111.0,3.0741,233.0,3.0016,143.0,2.329,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,3,96,30.205584133649893,29.13581385534572,29.840128663221613,79
100.0,139.0,2.0928,129.0,2.1759,87.0,3.0877,0.0,0.0098,68,98,9834,0,0,25,0,2,48,0,0,100,29.88105892727649,29.988772744576746,30.55705650415127,80
100.0,139.0,2.8406,63.0,3.8169,126.0,3.8667,0.0,0.0098,68,98,9834,0,0,25,0,0,50,1,2,97,29.88105892727649,31.022720076500082,30.022720076500082,81
100.0,106.0,1.5021,216.0,1.9964,98.0,2.8176,0.0,0.0098,68,98,9834,0,1,24,0,0,50,0,0,100,30.272079545436803,29.24511249783653,30.38529015588479,82
100.0,118.0,1.0362,178.0,2.9553,122.0,4.546,0.0,0.0098,68,98,9834,1,0,24,0,0,50,2,2,96,30.117356950638158,29.524266569033603,30.06926266243711,83
100.0,122.0,1.2073,183.0,2.4428,119.0,2.7869,0.0,0.0098,68,98,9834,0,0,25,1,2,47,0,0,100,30.06926266243711,29.484300161715957,30.105182236692055,84
100.0,164.0,2.7889,194.0,2.2636,99.0,1.9221,0.0,0.0098,68,98,9834,0,1,24,0,0,50,0,1,99,29.642447995381914,29.400087157812873,30.37064337992039,85
100.0,86.0,3.9943,127.0,2.3584,98.0,1.3914,0.0,0.0098,68,98,9834,0,0,25,1,1,48,1,0,99,30.573735245297904,30.011315313227833,30.38529015588479,86
100.0,174.0,2.7354,151.0,2.5615,114.0,2.443,0.0,0.0098,68,98,9834,0,1,24,0,0,50,1,1,98,29.55705650415127,29.76159526067492,30.167109985835257,87
100.0,215.0,1.9538,131.0,1.5187,160.0,3.7274,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.251807150410542,29.96657699846255,29.67807190511264,88
100.0,133.0,1.445,121.0,2.1141,77.0,2.9882,0.0,0.0098,68,98,9834,0,1,24,0,1,49,0,0,100,29.94471756449881,30.081136762725404,30.733213459305098,89
100.0,227.0,4.6937,209.0,3.6379,109.0,3.65,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,2,98,29.173451512709086,29.29264086791912,30.231815675223075,90
100.0,85.0,2.671,112.0,2.6585,90.0,3.6336,0.0,0.0098,68,98,9834,0,2,23,0,0,50,0,1,99,30.590609063862296,30.192645077942394,30.508146903670326,91
100.0,117.0,1.0559,122.0,2.0831,98.0,2.7727,0.0,0.0098,68,98,9834,0,0,25,1,1,48,0,4,96,30.129635280416593,30.06926266243711,30.38529015588479,92
100.0,139.0,1.7149,166.0,2.3252,155.0,2.7333,0.0,0.0098,68,98,9834,0,0,25,0,1,49,0,1,99,29.88105892727649,29.624960568653073,29.72387559472576,93
100.0,153.0,1.4194,170.0,3.0997,104.0,4.4147,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,0,99,29.74261215730735,29.590609063862296,30.29956028185891,94
100.0,183.0,2.5143,135.0,2.0578,102.0,2.0865,0.0,0.0098,68,98,9834,0,1,24,0,2,48,0,1,99,29.484300161715957,29.92318440294917,30.327574658028503,95
100.0,130.0,3.0568,57.0,1.7109,134.0,2.1368,0.0,0.0098,68,98,9834,0,0,25,0,1,49,1,1,98,29.977632186971547,31.167109985835257,29.933910809542226,96
100.0,144.0,1.7612,120.0,2.8883,119.0,2.3798,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,1,99,29.830074998557688,30.09310940439148,30.105182236692055,97
100.0,182.0,1.2674,106.0,3.1333,125.0,1.9349,0.0,0.0098,68,98,9834,0,0,25,1,0,49,0,1,99,29.492205359801304,30.272079545436803,30.03421571533791,98
100.0,156.0,0.3955,126.0,1.524,105.0,1.5131,0.0,0.0098,68,98,9834,0,0,25,0,0,50,0,0,100,29.71459778113775,30.022720076500082,30.28575448233388,99
