Id,birth,death|
26153,44.0,71.0
26154,44.0,55.0
26155,45.0,66.0
26156,45.0,65.0
26157,45.0,52.0
26158,45.0,82.0
26159,45.0,47.0
26160,45.0,65.0
26161,45.0,117.0
26162,45.0,54.0
26163,45.0,46.0
26164,45.0,46.0
26165,45.0,49.0
26166,45.0,75.0
26167,45.0,60.0
26168,45.0,58.0
26169,45.0,49.0
26170,45.0,46.0
26171,45.0,89.0
26172,45.0,47.0
26173,45.0,46.0
26174,45.0,48.0
26175,45.0,51.0
26176,45.0,45.0
26177,45.0,45.0
26178,45.0,65.0
26179,45.0,52.0
26180,45.0,50.0
26181,45.0,67.0
26182,45.0,75.0
26183,45.0,46.0
26184,45.0,53.0
26185,45.0,63.0
26186,45.0,83.0
26187,45.0,95.0
26188,45.0,67.0
26189,45.0,46.0
26190,45.0,47.0
26191,45.0,53.0
26192,45.0,70.0
26193,45.0,58.0
26194,45.0,58.0
26195,45.0,88.0
26196,45.0,54.0
26197,45.0,64.0
26198,45.0,50.0
26199,45.0,70.0
26200,45.0,53.0
26201,45.0,55.0
26202,45.0,51.0
26203,45.0,72.0
26204,45.0,56.0
26205,45.0,47.0
26206,45.0,77.0
26207,45.0,60.0
26208,45.0,54.0
26209,45.0,56.0
26210,45.0,71.0
26211,45.0,50.0
26212,45.0,46.0
26213,45.0,65.0
26214,45.0,45.0
26215,45.0,52.0
26216,45.0,54.0
26217,45.0,48.0
26218,45.0,72.0
26219,45.0,69.0
26220,45.0,50.0
26221,45.0,51.0
26222,45.0,124.0
26223,45.0,62.0
26224,45.0,50.0
26225,45.0,68.0
26226,45.0,72.0
26227,45.0,51.0
26228,45.0,56.0
26229,45.0,71.0
26230,45.0,51.0
26231,45.0,51.0
26232,45.0,47.0
26233,45.0,50.0
26234,45.0,48.0
26235,45.0,62.0
26236,45.0,54.0
26237,45.0,48.0
26238,45.0,69.0
26239,45.0,49.0
26240,45.0,61.0
26241,45.0,54.0
26242,45.0,96.0
26243,45.0,51.0
26244,45.0,49.0
26245,45.0,57.0
26246,45.0,52.0
26247,45.0,47.0
26248,45.0,59.0
26249,45.0,69.0
26250,45.0,45.0
26251,45.0,51.0
26252,45.0,52.0
26253,45.0,75.0
26254,45.0,67.0
26255,45.0,68.0
26256,45.0,74.0
26257,45.0,54.0
26258,45.0,51.0
26259,45.0,96.0
26260,45.0,102.0
26261,45.0,48.0
26262,45.0,57.0
26263,45.0,73.0
26264,45.0,55.0
26265,45.0,60.0
26266,45.0,47.0
26267,45.0,71.0
26268,45.0,50.0
26269,45.0,45.0
26270,45.0,58.0
26271,45.0,61.0
26272,45.0,48.0
26273,45.0,58.0
26274,45.0,48.0
26275,45.0,79.0
26276,45.0,47.0
26277,45.0,66.0
26278,45.0,58.0
26279,45.0,67.0
26280,45.0,78.0
26281,45.0,48.0
26282,45.0,53.0
26283,45.0,68.0
26284,45.0,65.0
26285,45.0,53.0
26286,45.0,45.0
26287,45.0,68.0
26288,45.0,48.0
26289,45.0,49.0
26290,45.0,57.0
26291,45.0,53.0
26292,45.0,79.0
26293,45.0,67.0
26294,45.0,96.0
26295,45.0,47.0
26296,45.0,49.0
26297,45.0,54.0
26298,45.0,87.0
26299,45.0,67.0
26300,45.0,52.0
26301,45.0,100.0
26302,45.0,52.0
26303,45.0,45.0
26304,45.0,61.0
26305,45.0,56.0
26306,45.0,50.0
26307,45.0,54.0
26308,45.0,49.0
26309,45.0,53.0
26310,45.0,49.0
26311,45.0,53.0
26312,45.0,65.0
26313,45.0,56.0
26314,45.0,48.0
26315,45.0,45.0
26316,45.0,58.0
26317,45.0,45.0
26318,45.0,49.0
26319,45.0,69.0
26320,45.0,127.0
26321,45.0,50.0
26322,45.0,94.0
26323,45.0,68.0
26324,45.0,80.0
26325,45.0,58.0
26326,45.0,70.0
26327,45.0,48.0
26328,45.0,62.0
26329,45.0,46.0
26330,45.0,68.0
26331,45.0,73.0
26332,45.0,86.0
26333,45.0,46.0
26334,45.0,45.0
26335,45.0,48.0
26336,45.0,70.0
26337,45.0,65.0
26338,45.0,62.0
26339,45.0,51.0
26340,45.0,63.0
26341,45.0,57.0
26342,45.0,46.0
26343,45.0,50.0
26344,45.0,52.0
26345,45.0,50.0
26346,45.0,52.0
26347,45.0,52.0
26348,45.0,47.0
26349,45.0,56.0
26350,45.0,59.0
26351,45.0,46.0
26352,45.0,51.0
26353,45.0,78.0
26354,45.0,45.0
26355,45.0,57.0
26356,45.0,48.0
26357,45.0,45.0
26358,45.0,55.0
26359,45.0,45.0
26360,45.0,56.0
26361,45.0,59.0
26362,45.0,52.0
26363,45.0,55.0
26364,45.0,46.0
26365,45.0,69.0
26366,45.0,67.0
26367,45.0,55.0
26368,45.0,63.0
26369,45.0,46.0
26370,45.0,47.0
26371,45.0,71.0
26372,45.0,52.0
26373,45.0,53.0
26374,45.0,48.0
26375,45.0,49.0
26376,45.0,74.0
26377,45.0,59.0
26378,45.0,86.0
26379,45.0,49.0
26380,45.0,88.0
26381,45.0,49.0
26382,45.0,92.0
26383,45.0,50.0
26384,45.0,52.0
26385,45.0,71.0
26386,45.0,52.0
26387,45.0,52.0
26388,45.0,47.0
26389,45.0,65.0
26390,45.0,56.0
26391,45.0,48.0
26392,45.0,57.0
26393,45.0,64.0
26394,45.0,54.0
26395,45.0,82.0
26396,45.0,50.0
26397,45.0,53.0
26398,45.0,50.0
26399,45.0,70.0
26400,45.0,53.0
26401,45.0,47.0
26402,45.0,70.0
26403,45.0,45.0
26404,45.0,53.0
26405,45.0,51.0
26406,45.0,45.0
26407,45.0,46.0
26408,45.0,49.0
26409,45.0,58.0
26410,45.0,100.0
26411,45.0,67.0
26412,45.0,53.0
26413,45.0,50.0
26414,45.0,59.0
26415,45.0,47.0
26416,45.0,58.0
26417,45.0,45.0
26418,45.0,48.0
26419,45.0,58.0
26420,45.0,70.0
26421,45.0,56.0
26422,45.0,47.0
26423,45.0,50.0
26424,45.0,55.0
26425,45.0,52.0
26426,45.0,70.0
26427,45.0,53.0
26428,45.0,49.0
26429,45.0,48.0
26430,45.0,77.0
26431,45.0,49.0
26432,45.0,46.0
26433,45.0,47.0
26434,45.0,61.0
26435,45.0,53.0
26436,45.0,51.0
26437,45.0,51.0
26438,45.0,66.0
26439,45.0,59.0
26440,45.0,65.0
26441,45.0,98.0
26442,45.0,51.0
26443,45.0,97.0
26444,45.0,89.0
26445,45.0,58.0
26446,45.0,51.0
26447,45.0,66.0
26448,45.0,61.0
26449,45.0,55.0
26450,45.0,63.0
26451,45.0,55.0
26452,45.0,45.0
26453,45.0,70.0
26454,45.0,45.0
26455,45.0,59.0
26456,45.0,50.0
26457,45.0,59.0
26458,45.0,49.0
26459,45.0,78.0
26460,45.0,48.0
26461,45.0,47.0
26462,45.0,53.0
26463,45.0,74.0
26464,45.0,79.0
26465,45.0,54.0
26466,45.0,46.0
26467,45.0,85.0
26468,45.0,56.0
26469,45.0,51.0
26470,45.0,51.0
26471,45.0,46.0
26472,45.0,49.0
26473,45.0,82.0
26474,45.0,63.0
26475,45.0,45.0
26476,45.0,46.0
26477,45.0,46.0
26478,45.0,59.0
26479,45.0,79.0
26480,45.0,69.0
26481,45.0,59.0
26482,45.0,50.0
26483,45.0,64.0
26484,45.0,48.0
26485,45.0,58.0
26486,45.0,45.0
26487,45.0,48.0
26488,45.0,55.0
26489,45.0,54.0
26490,45.0,47.0
26491,45.0,64.0
26492,45.0,51.0
26493,45.0,49.0
26494,45.0,58.0
26495,45.0,59.0
26496,45.0,52.0
26497,45.0,48.0
26498,45.0,46.0
26499,45.0,119.0
26500,45.0,55.0
26501,45.0,52.0
26502,45.0,50.0
26503,45.0,47.0
26504,45.0,73.0
26505,45.0,52.0
26506,45.0,57.0
26507,45.0,90.0
26508,45.0,50.0
26509,45.0,76.0
26510,45.0,48.0
26511,45.0,54.0
26512,45.0,54.0
26513,45.0,93.0
26514,45.0,49.0
26515,45.0,46.0
26516,45.0,71.0
26517,45.0,54.0
26518,45.0,52.0
26519,45.0,48.0
26520,45.0,55.0
26521,45.0,45.0
26522,45.0,53.0
26523,45.0,45.0
26524,45.0,57.0
26525,45.0,50.0
26526,45.0,78.0
26527,45.0,48.0
26528,45.0,46.0
26529,45.0,75.0
26530,45.0,56.0
26531,45.0,58.0
26532,45.0,46.0
26533,45.0,63.0
26534,45.0,54.0
26535,45.0,56.0
26536,45.0,63.0
26537,45.0,56.0
26538,45.0,61.0
26539,45.0,51.0
26540,45.0,78.0
26541,45.0,75.0
26542,45.0,47.0
26543,45.0,49.0
26544,45.0,62.0
26545,45.0,57.0
26546,45.0,58.0
26547,45.0,48.0
26548,45.0,48.0
26549,45.0,51.0
26550,45.0,50.0
26551,45.0,58.0
26552,45.0,63.0
26553,45.0,54.0
26554,45.0,49.0
26555,45.0,53.0
26556,45.0,47.0
26557,45.0,53.0
26558,45.0,45.0
26559,45.0,58.0
26560,45.0,45.0
26561,45.0,58.0
26562,45.0,56.0
26563,45.0,81.0
26564,45.0,62.0
26565,45.0,48.0
26566,45.0,71.0
26567,45.0,80.0
26568,45.0,58.0
26569,45.0,52.0
26570,45.0,50.0
26571,45.0,58.0
26572,45.0,62.0
26573,45.0,48.0
26574,45.0,116.0
26575,45.0,54.0
26576,45.0,46.0
26577,45.0,65.0
26578,45.0,54.0
26579,45.0,49.0
26580,45.0,46.0
26581,45.0,55.0
26582,45.0,56.0
26583,45.0,47.0
26584,45.0,59.0
26585,45.0,49.0
26586,45.0,51.0
26587,45.0,52.0
26588,45.0,53.0
26589,45.0,45.0
26590,45.0,102.0
26591,45.0,54.0
26592,45.0,61.0
26593,45.0,49.0
26594,45.0,102.0
26595,45.0,57.0
26596,45.0,58.0
26597,45.0,54.0
26598,45.0,45.0
26599,45.0,50.0
26600,45.0,47.0
26601,45.0,57.0
26602,45.0,58.0
26603,45.0,56.0
26604,45.0,86.0
26605,45.0,55.0
26606,45.0,51.0
26607,45.0,45.0
26608,45.0,66.0
26609,45.0,106.0
26610,45.0,60.0
26611,45.0,71.0
26612,45.0,47.0
26613,45.0,46.0
26614,45.0,47.0
26615,45.0,53.0
26616,45.0,53.0
26617,45.0,80.0
26618,45.0,48.0
26619,45.0,52.0
26620,45.0,52.0
26621,45.0,62.0
26622,45.0,61.0
26623,45.0,53.0
26624,45.0,99.0
26625,45.0,55.0
26626,45.0,53.0
26627,45.0,46.0
26628,45.0,68.0
26629,45.0,48.0
26630,45.0,49.0
26631,45.0,54.0
26632,45.0,52.0
26633,45.0,61.0
26634,45.0,61.0
26635,45.0,50.0
26636,45.0,57.0
26637,45.0,50.0
26638,45.0,63.0
26639,45.0,47.0
26640,45.0,62.0
26641,45.0,58.0
26642,45.0,69.0
26643,45.0,77.0
26644,45.0,45.0
26645,45.0,46.0
26646,45.0,68.0
26647,45.0,55.0
26648,45.0,66.0
26649,45.0,45.0
26650,45.0,48.0
26651,45.0,58.0
26652,45.0,95.0
26653,45.0,45.0
26654,45.0,47.0
26655,45.0,46.0
26656,45.0,57.0
26657,45.0,62.0
26658,45.0,54.0
26659,45.0,50.0
26660,45.0,46.0
26661,45.0,45.0
26662,45.0,50.0
26663,45.0,61.0
26664,45.0,52.0
26665,45.0,64.0
26666,45.0,47.0
26667,45.0,62.0
26668,45.0,62.0
26669,45.0,46.0
26670,45.0,57.0
26671,45.0,92.0
26672,45.0,74.0
26673,45.0,55.0
26674,45.0,53.0
26675,45.0,46.0
26676,45.0,76.0
26677,45.0,46.0
26678,45.0,73.0
26679,45.0,48.0
26680,45.0,72.0
26681,45.0,62.0
26682,45.0,46.0
26683,45.0,73.0
26684,45.0,69.0
26685,45.0,59.0
26686,45.0,76.0
26687,45.0,57.0
26688,45.0,46.0
26689,45.0,48.0
26690,45.0,49.0
26691,45.0,51.0
26692,45.0,72.0
26693,45.0,46.0
26694,45.0,77.0
26695,45.0,76.0
26696,45.0,51.0
26697,45.0,45.0
26698,45.0,49.0
26699,45.0,50.0
26700,45.0,54.0
26701,45.0,54.0
26702,45.0,57.0
26703,45.0,95.0
26704,45.0,54.0
26705,45.0,59.0
26706,45.0,83.0
26707,45.0,62.0
26708,45.0,77.0
26709,45.0,72.0
26710,45.0,46.0
26711,45.0,54.0
26712,45.0,63.0
26713,45.0,47.0
26714,45.0,45.0
26715,45.0,63.0
26716,45.0,52.0
26717,45.0,51.0
26718,45.0,53.0
26719,45.0,47.0
26720,45.0,59.0
26721,45.0,52.0
26722,45.0,47.0
26723,45.0,67.0
26724,45.0,57.0
26725,45.0,47.0
26726,45.0,51.0
26727,45.0,49.0
26728,45.0,46.0
26729,45.0,86.0
26730,45.0,64.0
26731,45.0,92.0
26732,45.0,100.0
26733,45.0,61.0
26734,45.0,74.0
26735,45.0,52.0
26736,45.0,49.0
26737,45.0,72.0
26738,45.0,46.0
26739,45.0,50.0
26740,45.0,55.0
26741,45.0,52.0
26742,45.0,49.0
26743,45.0,45.0
26744,45.0,79.0
26745,45.0,63.0
26746,45.0,65.0
26747,45.0,45.0
26748,45.0,56.0
26749,45.0,70.0
26750,45.0,70.0
26751,45.0,118.0
26752,45.0,107.0
26753,45.0,50.0
26754,45.0,53.0
26755,45.0,63.0
26756,45.0,56.0
26757,45.0,63.0
26758,45.0,64.0
26759,45.0,50.0
26760,45.0,53.0
26761,45.0,57.0
26762,45.0,49.0
26763,45.0,48.0
26764,45.0,59.0
26765,45.0,56.0
26766,45.0,52.0
26767,45.0,48.0
26768,45.0,45.0
26769,45.0,90.0
26770,45.0,50.0
26771,45.0,47.0
26772,45.0,96.0
26773,45.0,69.0
26774,46.0,52.0
26775,46.0,52.0
26776,46.0,63.0
26777,46.0,46.0
26778,46.0,54.0
26779,46.0,46.0
26780,46.0,62.0
26781,46.0,106.0
26782,46.0,61.0
26783,46.0,71.0
26784,46.0,76.0
26785,46.0,58.0
26786,46.0,46.0
26787,46.0,51.0
26788,46.0,73.0
26789,46.0,86.0
26790,46.0,51.0
26791,46.0,59.0
26792,46.0,55.0
26793,46.0,51.0
26794,46.0,64.0
26795,46.0,50.0
26796,46.0,54.0
26797,46.0,73.0
26798,46.0,58.0
26799,46.0,50.0
26800,46.0,58.0
26801,46.0,50.0
26802,46.0,51.0
26803,46.0,66.0
26804,46.0,52.0
26805,46.0,73.0
26806,46.0,49.0
26807,46.0,49.0
26808,46.0,65.0
26809,46.0,60.0
26810,46.0,48.0
26811,46.0,72.0
26812,46.0,51.0
26813,46.0,50.0
26814,46.0,47.0
26815,46.0,101.0
26816,46.0,49.0
26817,46.0,57.0
26818,46.0,56.0
26819,46.0,72.0
26820,46.0,61.0
26821,46.0,84.0
26822,46.0,54.0
26823,46.0,74.0
26824,46.0,55.0
26825,46.0,66.0
26826,46.0,49.0
26827,46.0,60.0
26828,46.0,46.0
26829,46.0,47.0
26830,46.0,72.0
26831,46.0,47.0
26832,46.0,54.0
26833,46.0,51.0
26834,46.0,81.0
26835,46.0,58.0
26836,46.0,47.0
26837,46.0,85.0
26838,46.0,49.0
26839,46.0,66.0
26840,46.0,49.0
26841,46.0,47.0
26842,46.0,58.0
26843,46.0,47.0
26844,46.0,63.0
26845,46.0,70.0
26846,46.0,55.0
26847,46.0,58.0
26848,46.0,64.0
26849,46.0,47.0
26850,46.0,49.0
26851,46.0,60.0
26852,46.0,50.0
26853,46.0,60.0
26854,46.0,47.0
26855,46.0,53.0
26856,46.0,62.0
26857,46.0,67.0
26858,46.0,75.0
26859,46.0,52.0
26860,46.0,47.0
26861,46.0,46.0
26862,46.0,90.0
26863,46.0,62.0
26864,46.0,65.0
26865,46.0,46.0
26866,46.0,49.0
26867,46.0,49.0
26868,46.0,67.0
26869,46.0,55.0
26870,46.0,66.0
26871,46.0,60.0
26872,46.0,63.0
26873,46.0,74.0
26874,46.0,50.0
26875,46.0,58.0
26876,46.0,47.0
26877,46.0,46.0
26878,46.0,55.0
26879,46.0,98.0
26880,46.0,46.0
26881,46.0,65.0
26882,46.0,56.0
26883,46.0,46.0
26884,46.0,50.0
26885,46.0,51.0
26886,46.0,59.0
26887,46.0,59.0
26888,46.0,68.0
26889,46.0,56.0
26890,46.0,54.0
26891,46.0,46.0
26892,46.0,136.0
26893,46.0,55.0
26894,46.0,83.0
26895,46.0,56.0
26896,46.0,57.0
26897,46.0,57.0
26898,46.0,65.0
26899,46.0,64.0
26900,46.0,71.0
26901,46.0,49.0
26902,46.0,49.0
26903,46.0,46.0
26904,46.0,64.0
26905,46.0,46.0
26906,46.0,80.0
26907,46.0,60.0
26908,46.0,90.0
26909,46.0,53.0
26910,46.0,56.0
26911,46.0,55.0
26912,46.0,52.0
26913,46.0,65.0
26914,46.0,52.0
26915,46.0,50.0
26916,46.0,64.0
26917,46.0,58.0
26918,46.0,54.0
26919,46.0,48.0
26920,46.0,57.0
26921,46.0,73.0
26922,46.0,70.0
26923,46.0,49.0
26924,46.0,57.0
26925,46.0,48.0
26926,46.0,62.0
26927,46.0,53.0
26928,46.0,84.0
26929,46.0,67.0
26930,46.0,78.0
26931,46.0,48.0
26932,46.0,52.0
26933,46.0,54.0
26934,46.0,59.0
26935,46.0,69.0
26936,46.0,46.0
26937,46.0,89.0
26938,46.0,86.0
26939,46.0,48.0
26940,46.0,54.0
26941,46.0,62.0
26942,46.0,58.0
26943,46.0,53.0
26944,46.0,82.0
26945,46.0,49.0
26946,46.0,51.0
26947,46.0,49.0
26948,46.0,47.0
26949,46.0,48.0
26950,46.0,50.0
26951,46.0,47.0
26952,46.0,53.0
26953,46.0,48.0
26954,46.0,55.0
26955,46.0,46.0
26956,46.0,56.0
26957,46.0,50.0
26958,46.0,83.0
26959,46.0,60.0
26960,46.0,73.0
26961,46.0,48.0
26962,46.0,67.0
26963,46.0,51.0
26964,46.0,100.0
26965,46.0,54.0
26966,46.0,83.0
26967,46.0,49.0
26968,46.0,55.0
26969,46.0,46.0
26970,46.0,47.0
26971,46.0,67.0
26972,46.0,64.0
26973,46.0,61.0
26974,46.0,54.0
26975,46.0,54.0
26976,46.0,50.0
26977,46.0,56.0
26978,46.0,57.0
26979,46.0,47.0
26980,46.0,50.0
26981,46.0,62.0
26982,46.0,49.0
26983,46.0,51.0
26984,46.0,102.0
26985,46.0,55.0
26986,46.0,60.0
26987,46.0,57.0
26988,46.0,49.0
26989,46.0,46.0
26990,46.0,46.0
26991,46.0,68.0
26992,46.0,47.0
26993,46.0,48.0
26994,46.0,56.0
26995,46.0,48.0
26996,46.0,60.0
26997,46.0,47.0
26998,46.0,48.0
26999,46.0,65.0
27000,46.0,89.0
27001,46.0,58.0
27002,46.0,72.0
27003,46.0,66.0
27004,46.0,83.0
27005,46.0,49.0
27006,46.0,47.0
27007,46.0,55.0
27008,46.0,62.0
27009,46.0,74.0
27010,46.0,48.0
27011,46.0,73.0
27012,46.0,46.0
27013,46.0,57.0
27014,46.0,47.0
27015,46.0,46.0
27016,46.0,46.0
27017,46.0,46.0
27018,46.0,46.0
27019,46.0,66.0
27020,46.0,48.0
27021,46.0,52.0
27022,46.0,54.0
27023,46.0,48.0
27024,46.0,58.0
27025,46.0,48.0
27026,46.0,57.0
27027,46.0,85.0
27028,46.0,70.0
27029,46.0,78.0
27030,46.0,55.0
27031,46.0,49.0
27032,46.0,53.0
27033,46.0,53.0
27034,46.0,52.0
27035,46.0,65.0
27036,46.0,65.0
27037,46.0,85.0
27038,46.0,46.0
27039,46.0,49.0
27040,46.0,46.0
27041,46.0,81.0
27042,46.0,46.0
27043,46.0,75.0
27044,46.0,76.0
27045,46.0,54.0
27046,46.0,92.0
27047,46.0,58.0
27048,46.0,64.0
27049,46.0,48.0
27050,46.0,56.0
27051,46.0,67.0
27052,46.0,48.0
27053,46.0,54.0
27054,46.0,69.0
27055,46.0,76.0
27056,46.0,51.0
27057,46.0,57.0
27058,46.0,50.0
27059,46.0,46.0
27060,46.0,56.0
27061,46.0,51.0
27062,46.0,66.0
27063,46.0,69.0
27064,46.0,62.0
27065,46.0,83.0
27066,46.0,57.0
27067,46.0,59.0
27068,46.0,53.0
27069,46.0,58.0
27070,46.0,73.0
27071,46.0,60.0
27072,46.0,48.0
27073,46.0,47.0
27074,46.0,88.0
27075,46.0,72.0
27076,46.0,56.0
27077,46.0,79.0
27078,46.0,60.0
27079,46.0,86.0
27080,46.0,54.0
27081,46.0,46.0
27082,46.0,56.0
27083,46.0,77.0
27084,46.0,74.0
27085,46.0,48.0
27086,46.0,47.0
27087,46.0,46.0
27088,46.0,70.0
27089,46.0,57.0
27090,46.0,59.0
27091,46.0,68.0
27092,46.0,68.0
27093,46.0,89.0
27094,46.0,55.0
27095,46.0,46.0
27096,46.0,46.0
27097,46.0,54.0
27098,46.0,53.0
27099,46.0,49.0
27100,46.0,88.0
27101,46.0,64.0
27102,46.0,49.0
27103,46.0,58.0
27104,46.0,79.0
27105,46.0,51.0
27106,46.0,49.0
27107,46.0,57.0
27108,46.0,49.0
27109,46.0,89.0
27110,46.0,57.0
27111,46.0,56.0
27112,46.0,68.0
27113,46.0,56.0
27114,46.0,52.0
27115,46.0,57.0
27116,46.0,50.0
27117,46.0,58.0
27118,46.0,50.0
27119,46.0,82.0
27120,46.0,57.0
27121,46.0,51.0
27122,46.0,46.0
27123,46.0,56.0
27124,46.0,71.0
27125,46.0,48.0
27126,46.0,65.0
27127,46.0,80.0
27128,46.0,48.0
27129,46.0,46.0
27130,46.0,61.0
27131,46.0,48.0
27132,46.0,48.0
27133,46.0,53.0
27134,46.0,56.0
27135,46.0,51.0
27136,46.0,100.0
27137,46.0,78.0
27138,46.0,47.0
27139,46.0,59.0
27140,46.0,62.0
27141,46.0,64.0
27142,46.0,59.0
27143,46.0,59.0
27144,46.0,47.0
27145,46.0,62.0
27146,46.0,66.0
27147,46.0,62.0
27148,46.0,50.0
27149,46.0,63.0
27150,46.0,63.0
27151,46.0,53.0
27152,46.0,80.0
27153,46.0,48.0
27154,46.0,57.0
27155,46.0,46.0
27156,46.0,48.0
27157,46.0,53.0
27158,46.0,63.0
27159,46.0,121.0
27160,46.0,81.0
27161,46.0,51.0
27162,46.0,67.0
27163,46.0,54.0
27164,46.0,47.0
27165,46.0,48.0
27166,46.0,49.0
27167,46.0,55.0
27168,46.0,46.0
27169,46.0,53.0
27170,46.0,85.0
27171,46.0,52.0
27172,46.0,56.0
27173,46.0,59.0
27174,46.0,57.0
27175,46.0,50.0
27176,46.0,58.0
27177,46.0,62.0
27178,46.0,47.0
27179,46.0,91.0
27180,46.0,53.0
27181,46.0,65.0
27182,46.0,73.0
27183,46.0,57.0
27184,46.0,73.0
27185,46.0,47.0
27186,46.0,81.0
27187,46.0,72.0
27188,46.0,62.0
27189,46.0,46.0
27190,46.0,70.0
27191,46.0,54.0
27192,46.0,72.0
27193,46.0,83.0
27194,46.0,62.0
27195,46.0,63.0
27196,46.0,54.0
27197,46.0,51.0
27198,46.0,85.0
27199,46.0,59.0
27200,46.0,62.0
27201,46.0,74.0
27202,46.0,63.0
27203,46.0,47.0
27204,46.0,56.0
27205,46.0,55.0
27206,46.0,53.0
27207,46.0,46.0
27208,46.0,54.0
27209,46.0,49.0
27210,46.0,62.0
27211,46.0,69.0
27212,46.0,46.0
27213,46.0,53.0
27214,46.0,66.0
27215,46.0,66.0
27216,46.0,58.0
27217,46.0,49.0
27218,46.0,56.0
27219,46.0,57.0
27220,46.0,50.0
27221,46.0,62.0
27222,46.0,86.0
27223,46.0,56.0
27224,46.0,97.0
27225,46.0,46.0
27226,46.0,49.0
27227,46.0,54.0
27228,46.0,49.0
27229,46.0,57.0
27230,46.0,55.0
27231,46.0,50.0
27232,46.0,49.0
27233,46.0,61.0
27234,46.0,50.0
27235,46.0,63.0
27236,46.0,51.0
27237,46.0,66.0
27238,46.0,57.0
27239,46.0,46.0
27240,46.0,47.0
27241,46.0,46.0
27242,46.0,48.0
27243,46.0,93.0
27244,46.0,70.0
27245,46.0,60.0
27246,46.0,52.0
27247,46.0,53.0
27248,46.0,65.0
27249,46.0,47.0
27250,46.0,59.0
27251,46.0,47.0
27252,46.0,64.0
27253,46.0,73.0
27254,46.0,86.0
27255,46.0,50.0
27256,46.0,49.0
27257,46.0,61.0
27258,46.0,61.0
27259,46.0,59.0
27260,46.0,62.0
27261,46.0,90.0
27262,46.0,51.0
27263,47.0,47.0
27264,47.0,47.0
27265,47.0,60.0
27266,47.0,63.0
27267,47.0,66.0
27268,47.0,50.0
27269,47.0,47.0
27270,47.0,52.0
27271,47.0,75.0
27272,47.0,49.0
27273,47.0,72.0
27274,47.0,61.0
27275,47.0,50.0
27276,47.0,67.0
27277,47.0,54.0
27278,47.0,51.0
27279,47.0,68.0
27280,47.0,91.0
27281,47.0,67.0
27282,47.0,52.0
27283,47.0,50.0
27284,47.0,49.0
27285,47.0,69.0
27286,47.0,71.0
27287,47.0,54.0
27288,47.0,69.0
27289,47.0,48.0
27290,47.0,56.0
27291,47.0,61.0
27292,47.0,57.0
27293,47.0,53.0
27294,47.0,55.0
27295,47.0,47.0
27296,47.0,64.0
27297,47.0,68.0
27298,47.0,51.0
27299,47.0,65.0
27300,47.0,50.0
27301,47.0,50.0
27302,47.0,86.0
27303,47.0,59.0
27304,47.0,59.0
27305,47.0,48.0
27306,47.0,47.0
27307,47.0,52.0
27308,47.0,58.0
27309,47.0,49.0
27310,47.0,89.0
27311,47.0,65.0
27312,47.0,56.0
27313,47.0,54.0
27314,47.0,52.0
27315,47.0,55.0
27316,47.0,102.0
27317,47.0,68.0
27318,47.0,48.0
27319,47.0,55.0
27320,47.0,53.0
27321,47.0,63.0
27322,47.0,53.0
27323,47.0,62.0
27324,47.0,57.0
27325,47.0,95.0
27326,47.0,49.0
27327,47.0,84.0
27328,47.0,69.0
27329,47.0,61.0
27330,47.0,50.0
27331,47.0,53.0
27332,47.0,60.0
27333,47.0,58.0
27334,47.0,60.0
27335,47.0,52.0
27336,47.0,67.0
27337,47.0,50.0
27338,47.0,53.0
27339,47.0,54.0
27340,47.0,57.0
27341,47.0,52.0
27342,47.0,47.0
27343,47.0,51.0
27344,47.0,67.0
27345,47.0,55.0
27346,47.0,53.0
27347,47.0,71.0
27348,47.0,52.0
27349,47.0,62.0
27350,47.0,92.0
27351,47.0,56.0
27352,47.0,70.0
27353,47.0,55.0
27354,47.0,48.0
27355,47.0,61.0
27356,47.0,48.0
27357,47.0,47.0
27358,47.0,52.0
27359,47.0,47.0
27360,47.0,64.0
27361,47.0,50.0
27362,47.0,48.0
27363,47.0,50.0
27364,47.0,58.0
27365,47.0,50.0
27366,47.0,49.0
27367,47.0,59.0
27368,47.0,67.0
27369,47.0,48.0
27370,47.0,60.0
27371,47.0,108.0
27372,47.0,51.0
27373,47.0,48.0
27374,47.0,74.0
27375,47.0,77.0
27376,47.0,48.0
27377,47.0,54.0
27378,47.0,60.0
27379,47.0,53.0
27380,47.0,57.0
27381,47.0,68.0
27382,47.0,69.0
27383,47.0,52.0
27384,47.0,82.0
27385,47.0,53.0
27386,47.0,53.0
27387,47.0,94.0
27388,47.0,51.0
27389,47.0,59.0
27390,47.0,56.0
27391,47.0,58.0
27392,47.0,60.0
27393,47.0,55.0
27394,47.0,53.0
27395,47.0,49.0
27396,47.0,97.0
27397,47.0,50.0
27398,47.0,49.0
27399,47.0,66.0
27400,47.0,56.0
27401,47.0,52.0
27402,47.0,50.0
27403,47.0,87.0
27404,47.0,52.0
27405,47.0,47.0
27406,47.0,66.0
27407,47.0,75.0
27408,47.0,73.0
27409,47.0,73.0
27410,47.0,63.0
27411,47.0,71.0
27412,47.0,48.0
27413,47.0,64.0
27414,47.0,58.0
27415,47.0,57.0
27416,47.0,88.0
27417,47.0,50.0
27418,47.0,84.0
27419,47.0,69.0
27420,47.0,50.0
27421,47.0,50.0
27422,47.0,51.0
27423,47.0,48.0
