Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
40.0,160833.0,4.2493,100448.0,7.0235,28356.0,6.0851,0.0473,0.4817,10170,19268,10562,5,12,8,11,24,15,21,51,28,19.704796073948263,20.383910686417885,22.208633585304995,55
40.0,485865.0,4.9994,138271.0,6.6804,478675.0,9.8969,0.0473,0.4817,10170,19268,10562,10,11,4,15,20,15,22,44,34,18.10980401602444,19.92286091819482,18.13131306589753,56
40.0,1333.0,3.5252,3152.0,3.3793,85464.0,9.8812,0.0473,0.4817,10170,19268,10562,9,13,3,14,26,10,36,53,11,26.619538934911027,25.377948180543626,20.616970778915782,57
40.0,15513.0,4.93,19618.0,3.5922,131324.0,6.9966,0.0473,0.4817,10170,19268,10562,9,13,3,11,26,13,33,43,24,23.078809909795453,22.740109650104177,19.99722892679707,58
40.0,61636.0,3.677,46678.0,7.0668,117153.0,8.5995,0.0473,0.4817,10170,19268,10562,8,11,6,14,28,8,16,45,39,21.08851438233914,21.489544872856353,20.16196562701979,59
40.0,25075.0,4.872,237012.0,4.7775,43842.0,6.9151,0.0473,0.4817,10170,19268,10562,6,12,7,15,19,16,28,50,22,22.386037919613095,19.145399420438732,21.579974007273748,60
40.0,32205.0,4.4481,149071.0,7.0612,106235.0,9.9253,0.0473,0.4817,10170,19268,10562,6,13,6,18,23,9,32,45,23,22.025002928532707,19.814359899903476,20.30310037328524,61
40.0,4791.0,2.7699,38490.0,2.9022,108508.0,6.3047,0.0473,0.4817,10170,19268,10562,7,11,7,15,27,8,21,47,32,24.77388890186761,21.767803949301797,20.272558112986957,62
40.0,39814.0,3.6459,117298.0,7.0574,10776.0,6.074,0.0473,0.4817,10170,19268,10562,6,13,6,15,23,12,23,55,22,21.719011798248445,20.16018111078739,23.604465864537694,63
40.0,3651.0,4.4807,135322.0,4.8611,86558.0,8.7773,0.0473,0.4817,10170,19268,10562,7,17,1,15,23,12,24,43,33,25.165924046565113,19.95396312075909,20.598620455659855,64
40.0,224695.0,3.2251,106012.0,7.0639,142178.0,6.814,0.0473,0.4817,10170,19268,10562,4,13,8,12,26,12,25,55,20,19.222391504095935,20.306131946051877,19.882661279638015,65
40.0,62239.0,4.7867,546667.0,6.6503,77584.0,6.4326,0.0473,0.4817,10170,19268,10562,7,5,13,11,24,15,24,43,33,21.07446873986023,17.939697236861793,20.756528461603672,66
40.0,164828.0,3.641,32529.0,4.0196,28548.0,5.9434,0.0473,0.4817,10170,19268,10562,8,14,3,7,26,17,23,40,37,19.669398185773364,22.01056114843167,22.19889794285371,67
40.0,31798.0,4.9379,39287.0,5.3426,56400.0,7.4212,0.0473,0.4817,10170,19268,10562,5,10,10,18,27,5,28,43,29,22.043351593331522,21.73823561428203,21.21659245782648,68
40.0,42066.0,4.6854,43394.0,6.7668,62582.0,9.419,0.0473,0.4817,10170,19268,10562,5,10,10,5,24,21,24,45,31,21.639632979774863,21.59479204249631,21.06653985538441,69
40.0,40905.0,4.0236,221867.0,6.1495,80446.0,9.4848,0.0473,0.4817,10170,19268,10562,9,13,3,10,23,17,26,45,29,21.68001041947622,19.240664425296387,20.704266932548823,70
40.0,3885.0,3.7855,6769.0,4.9961,245103.0,8.793,0.0473,0.4817,10170,19268,10562,7,11,7,16,23,11,29,45,26,25.076301116704926,24.275272998465553,19.09697138302047,71
40.0,106024.0,2.9964,204526.0,6.4958,393990.0,9.7207,0.0473,0.4817,10170,19268,10562,6,14,5,19,0,31,32,56,12,20.305968649814357,19.358075270724957,18.412200512971626,72
40.0,174431.0,4.957,98614.0,6.7674,494236.0,9.8995,0.0473,0.4817,10170,19268,10562,5,10,10,12,27,11,19,42,39,19.587703065884803,20.410495143251094,18.085159425600885,73
40.0,15470.0,4.8426,12088.0,2.9732,66423.0,5.1869,0.0473,0.4817,10170,19268,10562,8,13,4,10,26,14,25,51,24,23.0828144236636,23.43871205483517,20.980604736703846,74
40.0,952.0,2.7584,22433.0,4.4483,65953.0,8.6604,0.0473,0.4817,10170,19268,10562,4,7,14,8,17,25,33,51,16,27.10518223669206,22.546665053271617,20.990849335701775,75
40.0,238658.0,4.966,43466.0,3.5349,51547.0,6.6864,0.0473,0.4817,10170,19268,10562,6,14,5,13,22,15,23,50,27,19.135414828113426,21.592400284109598,21.346399154274547,76
40.0,89832.0,4.6989,33452.0,6.2942,543244.0,6.0338,0.0473,0.4817,10170,19268,10562,5,10,10,15,28,7,29,61,10,20.54505816637888,21.9701951523693,17.948759190290172,77
40.0,15660.0,4.8405,22263.0,6.5865,60863.0,9.7431,0.0473,0.4817,10170,19268,10562,12,13,0,12,30,8,23,48,29,23.0652034078216,22.557639607577556,21.10672217291988,78
40.0,32597.0,1.8265,81302.0,6.9462,95010.0,7.2714,0.0473,0.4817,10170,19268,10562,8,13,4,13,26,11,18,45,37,22.007548425450636,20.688996777933866,20.464208252363292,79
40.0,40982.0,4.1847,70545.0,6.6687,17929.0,5.7353,0.0473,0.4817,10170,19268,10562,6,13,6,19,26,5,30,55,15,21.67729722810543,20.8937437875335,22.869992597122884,80
40.0,101065.0,3.6994,39151.0,6.8782,93068.0,5.4451,0.0473,0.4817,10170,19268,10562,8,13,4,12,25,13,24,55,21,20.37507606411664,21.743238462956814,20.494002415901445,81
40.0,135460.0,4.9996,13642.0,4.4324,68647.0,5.1501,0.0473,0.4817,10170,19268,10562,5,11,9,12,19,19,22,54,24,19.952492624693036,23.26423245273336,20.933090947123972,82
40.0,6386.0,3.2671,77653.0,4.5302,30273.0,6.2054,0.0473,0.4817,10170,19268,10562,7,7,11,11,28,11,27,49,24,24.359303162429907,20.755245958535756,22.114255969709873,83
40.0,303790.0,3.3363,98594.0,6.9899,119648.0,9.7005,0.0473,0.4817,10170,19268,10562,5,11,9,16,17,17,23,45,32,18.787285144820807,20.41078776729187,20.13156324414183,84
40.0,93317.0,3.4072,21625.0,6.0766,104176.0,8.453,0.0473,0.4817,10170,19268,10562,4,7,14,8,20,22,29,53,18,20.490147692840104,22.599587487701186,20.331336576824704,85
40.0,174345.0,4.881,35764.0,5.821,63544.0,8.5717,0.0473,0.4817,10170,19268,10562,4,19,2,16,18,16,22,46,32,19.58841453557326,21.873779517669895,21.044531712040175,86
40.0,113945.0,4.996,33985.0,4.4747,82820.0,9.6547,0.0473,0.4817,10170,19268,10562,5,10,10,15,24,11,22,50,28,20.202021906212007,21.94738949763584,20.66230841774276,87
40.0,147513.0,3.3304,205119.0,7.0334,70887.0,4.8976,0.0473,0.4817,10170,19268,10562,4,8,13,10,25,15,28,43,29,19.829517423908456,19.353898391930702,20.886766545244907,88
40.0,58279.0,4.9537,387572.0,7.0709,20478.0,7.4535,0.0473,0.4817,10170,19268,10562,9,13,3,11,18,21,26,52,22,21.16931149780822,18.43589517803075,22.678212800179978,89
40.0,355027.0,4.9664,470626.0,6.9742,142651.0,8.7128,0.0473,0.4817,10170,19268,10562,9,16,0,9,20,21,26,50,24,18.562430779016637,18.15577850029441,19.8778696651491,90
40.0,14005.0,4.5583,67972.0,4.0698,27893.0,7.0588,0.0473,0.4817,10170,19268,10562,7,16,2,13,25,12,26,46,28,23.22634563703813,20.947347047324943,22.23238451030938,91
40.0,225991.0,4.9726,17087.0,4.2806,53907.0,8.2867,0.0473,0.4817,10170,19268,10562,5,11,9,19,31,0,22,43,35,19.2140942065241,22.939388498161243,21.28181499664582,92
40.0,254294.0,4.6638,30043.0,7.0219,31657.0,9.2335,0.0473,0.4817,10170,19268,10562,10,11,4,10,32,8,26,53,21,19.04386210314337,22.125258737391277,22.04976307660506,93
40.0,12013.0,4.7186,35290.0,3.9063,52820.0,5.1938,0.0473,0.4817,10170,19268,10562,11,10,4,16,29,5,31,54,15,23.44769114095967,21.893028190332913,21.311203318945545,94
40.0,13615.0,4.7948,441509.0,6.9905,503968.0,9.8437,0.0473,0.4817,10170,19268,10562,6,12,7,6,25,19,31,49,20,23.267090638068844,18.247916678577266,18.05702739443118,95
40.0,10852.0,4.1472,102289.0,6.1228,79132.0,8.7197,0.0473,0.4817,10170,19268,10562,7,15,3,16,23,11,27,49,24,23.594326667718132,20.357708517319807,20.72802639976611,96
40.0,828497.0,4.9896,211189.0,6.7106,195475.0,6.8433,0.0473,0.4817,10170,19268,10562,10,10,5,13,27,10,26,44,30,17.339863052127274,19.311824833190382,19.423375417684355,97
40.0,1292.0,4.2176,140516.0,7.0069,26627.0,9.8879,0.0473,0.4817,10170,19268,10562,9,16,0,10,23,17,20,46,34,26.664609645306072,19.899625111797324,22.29939772772369,98
40.0,106831.0,4.018,169126.0,5.1084,82607.0,5.083,0.0473,0.4817,10170,19268,10562,9,16,0,13,21,16,25,49,26,20.295029179504514,19.632261061038978,20.666023581694542,99
40.0,5685.0,3.4117,8083.0,5.0029,87974.0,7.6422,0.0473,0.4817,10170,19268,10562,7,9,9,13,27,10,25,42,33,24.527055366220388,24.019324867677632,20.575210410489426,100
60.0,708.0,4.8694,256.0,2.0936,1039.0,7.2252,0.00145,0.2015,727,8060,31213,1,4,20,0,11,39,1,24,75,27.532394449917003,29.0,26.979020061095788,1
60.0,4166.0,4.8997,142.0,3.1969,223.0,4.7944,0.00145,0.2015,727,8060,31213,0,4,21,0,12,38,1,20,79,24.97555287595935,29.85025288049532,29.199100100079697,2
60.0,639.0,4.9415,201.0,3.0233,124.0,3.2274,0.00145,0.2015,727,8060,31213,0,7,18,1,7,42,1,15,84,27.680327879053003,29.348948308821072,30.045803689613123,3
60.0,86945.0,5.0,637.0,4.1863,6578.0,9.9985,0.00145,0.2015,727,8060,31213,1,4,20,1,13,36,4,14,82,20.592184556491034,27.684850437743698,24.316566707164597,4
60.0,747.0,3.0217,13395.0,7.0707,222.0,1.7309,0.00145,0.2015,727,8060,31213,0,8,17,2,6,42,3,18,79,27.455035567210764,23.29059303927026,29.205584133649893,5
60.0,943.0,4.9558,192.0,4.9103,167.0,4.4878,0.00145,0.2015,727,8060,31213,0,7,18,3,14,33,0,15,85,27.118886039324902,29.415037499278846,29.616295707525946,6
60.0,86.0,1.5118,387.0,4.1581,174.0,2.4811,0.00145,0.2015,727,8060,31213,0,3,22,0,11,39,2,26,72,30.573735245297904,28.403810243855588,29.55705650415127,7
60.0,165.0,3.9389,146.0,3.0969,2470.0,9.9914,0.00145,0.2015,727,8060,31213,1,4,20,0,5,45,0,18,82,29.633677785754184,29.81017544111998,25.729704673527962,8
60.0,182.0,3.5294,4473.0,7.0688,15857.0,9.9994,0.00145,0.2015,727,8060,31213,0,3,22,0,13,37,2,26,72,29.492205359801304,24.8729729569954,23.047167768356577,9
60.0,462.0,4.8868,14440.0,7.0251,935.0,9.624,0.00145,0.2015,727,8060,31213,1,3,21,1,11,38,0,22,78,28.148250958583944,23.182216878225464,27.131177445225,10
60.0,73032.0,5.0,230.0,4.8538,174.0,3.9163,0.00145,0.2015,727,8060,31213,0,3,22,0,10,40,1,20,79,20.843758880764245,29.154509949055623,29.55705650415127,11
60.0,145.0,2.007,212.0,4.5789,577.0,8.4536,0.00145,0.2015,727,8060,31213,0,6,19,3,11,36,5,17,78,29.820090909985066,29.2720795454368,27.827572491354516,12
60.0,4251.0,4.9963,139.0,1.991,235.0,5.5871,0.00145,0.2015,727,8060,31213,1,5,19,1,13,36,1,12,87,24.946413456360823,29.88105892727649,29.123483053435,13
60.0,215.0,3.484,329.0,2.8217,7200.0,9.9997,0.00145,0.2015,727,8060,31213,1,4,20,2,8,40,0,24,76,29.251807150410542,28.63805622626476,24.18621880878296,14
60.0,479.0,4.0394,195.0,3.3491,35378.0,9.9521,0.00145,0.2015,727,8060,31213,0,5,20,3,10,37,0,14,86,28.09611815426382,29.39266968625039,21.88943512899762,15
60.0,240.0,2.6094,229.0,6.0355,105.0,7.1487,0.00145,0.2015,727,8060,31213,0,3,22,3,14,33,0,13,87,29.09310940439148,29.160796211903055,30.28575448233388,16
60.0,167.0,1.9366,13549.0,6.8245,135.0,7.0062,0.00145,0.2015,727,8060,31213,0,3,22,2,10,38,0,20,80,29.616295707525946,23.274101244759187,29.92318440294917,17
60.0,1264.0,4.6926,385.0,6.389,266.0,3.4306,0.00145,0.2015,727,8060,31213,1,4,20,0,11,39,2,17,81,26.696219251822896,28.411285364417736,28.94471756449881,18
60.0,233.0,3.1069,203.0,3.2256,5198.0,7.1704,0.00145,0.2015,727,8060,31213,0,2,23,3,10,37,2,24,74,29.13581385534572,29.334664082814825,24.6562590815278,19
60.0,356.0,3.1052,2572.0,7.0459,725.0,8.9798,0.00145,0.2015,727,8060,31213,1,4,20,0,8,42,1,16,83,28.5242665690336,25.671325072672055,27.498162815097704,20
60.0,992.0,3.4724,78225.0,7.0711,166.0,3.1871,0.00145,0.2015,727,8060,31213,0,6,19,2,10,38,2,15,83,27.045803689613123,20.74465786698435,29.624960568653073,21
60.0,220.0,2.0217,723.0,5.09,925.0,9.859,0.00145,0.2015,727,8060,31213,2,4,19,2,13,35,1,15,84,29.21864028647534,27.50214816304888,27.146690444596324,22
60.0,151.0,1.8006,298.0,4.6416,1262.0,9.9477,0.00145,0.2015,727,8060,31213,0,6,19,2,10,38,0,15,85,29.76159526067492,28.780831479537838,26.698503805017452,23
60.0,231.0,4.4027,149.0,2.3851,4246.0,7.2401,0.00145,0.2015,727,8060,31213,1,4,20,0,13,37,0,17,83,29.148250958583944,29.780831479537838,24.94811134409462,24
60.0,110.0,4.1182,9407.0,7.0611,1426.0,9.9677,0.00145,0.2015,727,8060,31213,0,3,22,1,10,39,1,17,82,30.218640286475342,23.80048101100124,26.52224173355611,25
60.0,945.0,3.4893,8003.0,7.0673,164.0,3.5321,0.00145,0.2015,727,8060,31213,0,5,20,1,7,42,2,22,76,27.115829480891563,24.033674806111723,29.642447995381914,26
60.0,115.0,1.6694,17874.0,5.9654,806.0,8.2607,0.00145,0.2015,727,8060,31213,0,7,18,0,11,39,1,19,80,30.154509949055623,22.874425091029313,27.345363971472032,27
60.0,24022.0,5.0,5252.0,6.7779,166.0,7.4209,0.00145,0.2015,727,8060,31213,1,5,19,0,12,38,2,26,72,22.44793134992474,24.641348799107114,29.624960568653073,28
60.0,174.0,3.5289,243.0,4.6817,3563.0,9.9815,0.00145,0.2015,727,8060,31213,1,5,19,1,14,35,2,21,77,29.55705650415127,29.075187496394218,25.201123231866703,29
60.0,123.0,2.203,1623.0,7.0359,211.0,6.4085,0.00145,0.2015,727,8060,31213,1,7,17,0,8,42,4,16,80,30.05748549466076,26.335552715452028,29.278900811292814,30
60.0,8525.0,4.9985,3987.0,6.6499,6608.0,9.0516,0.00145,0.2015,727,8060,31213,2,5,18,2,8,40,2,29,69,23.942515881201103,25.03891211000267,24.310002028580556,31
60.0,896.0,4.8942,1385.0,7.0238,2081.0,9.8491,0.00145,0.2015,727,8060,31213,2,2,21,0,11,39,3,18,79,27.192645077942394,26.56432973906345,25.976938750264665,32
60.0,302.0,3.0905,4811.0,7.0703,8580.0,9.9993,0.00145,0.2015,727,8060,31213,1,7,17,0,11,39,3,20,77,28.761595260674923,24.767878915917777,23.93323806761309,33
60.0,379.0,3.2928,501.0,4.2619,141.0,5.662,0.00145,0.2015,727,8060,31213,2,7,16,1,11,38,2,13,85,28.433945961828908,28.031333206804792,29.860448647601206,34
60.0,90.0,3.392,753.0,6.9673,212.0,5.4063,0.00145,0.2015,727,8060,31213,0,9,16,2,11,37,1,18,81,30.508146903670326,27.443493945328072,29.2720795454368,35
60.0,143.0,1.2099,370.0,2.9239,211.0,4.6496,0.00145,0.2015,727,8060,31213,0,5,20,2,7,41,0,17,83,29.840128663221613,28.468618539483685,29.278900811292814,36
60.0,1015.0,4.9625,252.0,3.0309,476.0,9.825,0.00145,0.2015,727,8060,31213,0,6,19,1,9,40,0,18,82,27.012735987927464,29.022720076500082,28.105182236692055,37
60.0,2453.0,4.9901,194.0,2.6568,571.0,9.2438,0.00145,0.2015,727,8060,31213,0,0,25,2,10,38,1,26,73,25.739668481442397,29.400087157812873,27.842653064637155,38
60.0,122.0,2.0395,291.0,4.3069,231.0,5.912,0.00145,0.2015,727,8060,31213,0,7,18,0,7,43,3,22,75,30.06926266243711,28.815124657091715,29.148250958583944,39
60.0,215.0,4.7861,18526.0,7.0494,344.0,5.4363,0.00145,0.2015,727,8060,31213,1,6,18,1,9,40,2,22,76,29.251807150410542,22.82273620174653,28.573735245297904,40
60.0,33071.0,4.6849,165.0,1.7614,161.0,3.041,0.00145,0.2015,727,8060,31213,0,5,20,2,13,35,0,19,81,21.986720950088483,29.633677785754184,29.669083121885382,41
60.0,105.0,2.3873,1727.0,5.2176,31884.0,8.8219,0.00145,0.2015,727,8060,31213,0,5,20,1,13,36,1,19,80,30.28575448233388,26.245947632471076,22.039454986788336,42
60.0,372.0,4.4187,1685.0,6.1074,85.0,2.8988,0.00145,0.2015,727,8060,31213,1,3,21,1,12,37,2,18,80,28.46084118889197,26.28146712393078,30.590609063862296,43
60.0,129.0,3.049,29269.0,7.071,2387.0,9.8163,0.00145,0.2015,727,8060,31213,0,5,20,0,6,44,1,23,76,29.988772744576746,22.162914164751243,25.77901714891822,44
60.0,378.0,3.3946,284.0,3.4855,518.0,4.9315,0.00145,0.2015,727,8060,31213,0,2,23,0,13,37,1,19,80,28.437757575778924,28.85025288049532,27.98319171231345,45
60.0,162.0,2.4692,51773.0,7.0711,198.0,5.4314,0.00145,0.2015,727,8060,31213,1,6,18,1,11,38,2,19,79,29.660149997115376,21.34008770248883,29.37064337992039,46
60.0,136.0,1.5785,181.0,6.2463,496.0,9.6536,0.00145,0.2015,727,8060,31213,1,0,24,0,11,39,3,14,83,29.91253715874966,29.500154112916796,28.045803689613123,47
60.0,161.0,4.385,277.0,2.3432,1645.0,9.6977,0.00145,0.2015,727,8060,31213,0,3,22,1,10,39,4,23,73,29.669083121885382,28.88625783395081,26.316128131377397,48
60.0,7364.0,4.9913,186.0,3.2066,392.0,6.1742,0.00145,0.2015,727,8060,31213,0,11,14,0,12,38,1,16,83,24.153726088650096,29.46084118889197,28.385290155884793,49
60.0,1746.0,4.9261,3257.0,6.886,16022.0,9.9706,0.00145,0.2015,727,8060,31213,0,7,18,5,9,36,3,21,76,26.23016215637056,25.330671995604096,23.032233372205482,50
60.0,236.0,2.1587,1054.0,7.0351,887.0,7.5174,0.00145,0.2015,727,8060,31213,1,6,18,2,12,36,3,17,80,29.117356950638158,26.958340848362784,27.207209705698936,51
60.0,157.0,3.7265,202.0,4.9438,2386.0,9.6937,0.00145,0.2015,727,8060,31213,3,7,15,1,9,40,5,24,71,29.705379251108372,29.341788517248204,25.77962167230477,52
60.0,383.0,4.7714,191.0,2.7867,3509.0,9.9949,0.00145,0.2015,727,8060,31213,0,4,21,0,12,38,1,21,78,28.418799418075043,29.42257117196425,25.22315576759783,53
60.0,211.0,4.131,298.0,4.8661,455.0,7.743,0.00145,0.2015,727,8060,31213,1,4,20,1,9,40,3,21,76,29.278900811292814,28.780831479537838,28.170277264913942,54
60.0,639.0,4.5433,87.0,2.5166,152.0,6.1211,0.00145,0.2015,727,8060,31213,1,6,18,2,10,38,2,24,74,27.680327879053003,30.55705650415127,29.752072486556415,55
60.0,153.0,1.524,199.0,2.1461,6429.0,9.999,0.00145,0.2015,727,8060,31213,1,7,17,2,9,39,2,16,82,29.74261215730735,29.36337537945635,24.349621364602296,56
60.0,323150.0,4.8547,376.0,4.5161,6645.0,7.8331,0.00145,0.2015,727,8060,31213,2,6,17,1,7,42,3,19,78,18.698155533947336,28.445411148322364,24.301946515836462,57
60.0,79.0,1.8402,833.0,6.3831,225.0,9.09,0.00145,0.2015,727,8060,31213,0,4,21,1,9,40,0,23,77,30.696219251822896,27.297827314634453,29.18621880878296,58
60.0,720.0,4.7855,4673.0,6.7539,10526.0,9.9995,0.00145,0.2015,727,8060,31213,1,5,19,0,7,43,3,20,77,27.508146903670323,24.8098666781352,23.638330320507222,59
60.0,166.0,3.1161,419.0,3.1648,1264.0,9.2911,0.00145,0.2015,727,8060,31213,0,5,20,0,7,43,1,19,80,29.624960568653073,28.289193566300646,26.696219251822896,60
60.0,268.0,2.7576,179.0,2.1838,1171.0,9.9875,0.00145,0.2015,727,8060,31213,1,4,20,2,8,40,3,19,78,28.933910809542226,29.516184222735745,26.806474639498784,61
60.0,165.0,1.9171,342.0,3.6359,22953.0,9.9988,0.00145,0.2015,727,8060,31213,0,3,22,2,6,42,1,21,78,29.633677785754184,28.582147485114103,22.513604891549335,62
60.0,297.0,2.5279,459.0,6.92,1081.0,9.9192,0.00145,0.2015,727,8060,31213,0,2,23,2,11,37,1,20,79,28.785680879199234,28.15764965658619,26.92184919226535,63
60.0,589.0,4.899,1050.0,4.8427,2982.0,9.4473,0.00145,0.2015,727,8060,31213,1,10,14,1,12,37,3,19,78,27.797876176169538,26.963826387446517,25.45793545771656,64
60.0,207.0,1.3564,1241.0,7.04,1769.0,9.997,0.00145,0.2015,727,8060,31213,1,7,17,2,9,39,3,15,82,29.306513042500676,26.722712599869645,26.211281667309542,65
60.0,237.0,2.9927,8396.0,7.0701,659.0,7.291,0.00145,0.2015,727,8060,31213,0,5,20,1,9,40,2,14,84,29.11125675110174,23.964513548707846,27.63586534499195,66
60.0,223.0,3.9155,103.0,2.2737,1265.0,9.9693,0.00145,0.2015,727,8060,31213,0,3,22,0,14,36,1,16,83,29.199100100079697,30.31349947281678,26.695078330418326,67
60.0,3426511.0,5.0,7162.0,7.0705,393.0,7.9872,0.00145,0.2015,727,8060,31213,0,6,19,2,5,43,0,22,78,15.291691112239292,24.193853196679477,28.381614497741396,68
60.0,383.0,3.0703,416.0,4.1293,19858.0,9.999,0.00145,0.2015,727,8060,31213,0,7,18,0,9,41,4,22,74,28.418799418075043,28.29956028185891,22.722567291409945,69
60.0,334.0,4.5688,226.0,5.8864,189.0,4.9997,0.00145,0.2015,727,8060,31213,0,5,20,1,9,40,1,16,83,28.616295707525946,29.179821037584812,29.437757575778928,70
60.0,32586.0,4.9998,209.0,4.8554,84479.0,9.9994,0.00145,0.2015,727,8060,31213,0,4,21,1,7,42,5,31,64,22.008035351354643,29.29264086791912,20.63369486321133,71
60.0,309.0,3.7886,4434.0,7.07,15205.0,8.1167,0.00145,0.2015,727,8060,31213,1,9,15,3,9,38,1,26,73,28.728536972095625,24.885606945132693,23.10774180408184,72
60.0,590.0,4.8184,240.0,4.6634,330.0,5.7064,0.00145,0.2015,727,8060,31213,0,10,15,1,10,39,3,20,77,27.795428855750796,29.09310940439148,28.633677785754184,73
60.0,2291.0,4.99,271.0,3.8043,182.0,7.5058,0.00145,0.2015,727,8060,31213,1,5,19,0,7,43,0,21,79,25.838238256695327,28.917850958646127,29.492205359801304,74
60.0,111.0,1.7567,164.0,3.5475,174.0,4.3861,0.00145,0.2015,727,8060,31213,1,6,18,1,8,41,2,24,74,30.205584133649893,29.642447995381914,29.55705650415127,75
60.0,319.0,2.9177,317.0,5.3821,260.0,9.1875,0.00145,0.2015,727,8060,31213,0,7,18,1,8,41,2,19,79,28.68258738623513,28.691660969860592,28.977632186971547,76
60.0,120.0,3.1987,397.0,5.1064,194.0,2.9983,0.00145,0.2015,727,8060,31213,0,6,19,1,12,37,0,19,81,30.09310940439148,28.36700480285704,29.400087157812873,77
60.0,123.0,1.7734,417.0,6.3258,130.0,6.2053,0.00145,0.2015,727,8060,31213,0,3,22,2,8,40,3,17,80,30.05748549466076,28.296096426555337,29.977632186971547,78
60.0,138.0,4.7351,967.0,5.2986,312.0,3.8466,0.00145,0.2015,727,8060,31213,0,9,16,0,13,37,0,18,82,29.89147554322183,27.08262792052316,28.71459778113775,79
60.0,2602.0,4.993,231.0,6.4817,16074.0,9.8225,0.00145,0.2015,727,8060,31213,1,7,17,1,14,35,1,20,79,25.654594753282204,29.148250958583944,23.027558633436463,80
60.0,298.0,4.0206,4554.0,7.0707,169.0,5.7561,0.00145,0.2015,727,8060,31213,0,5,20,1,14,35,1,27,72,28.780831479537838,24.847081423863376,29.599120563717815,81
60.0,735.0,4.9659,8675.0,7.0696,214.0,9.4468,0.00145,0.2015,727,8060,31213,0,3,22,0,11,39,2,19,79,27.478399560276273,23.917351957647014,29.258533013598854,82
60.0,4052.0,4.9969,275.0,5.8403,144.0,4.2989,0.00145,0.2015,727,8060,31213,0,6,19,3,8,39,1,17,82,25.015581541198863,28.896712191587977,29.830074998557688,83
60.0,151.0,2.2737,161.0,3.4313,383.0,5.2798,0.00145,0.2015,727,8060,31213,0,5,20,2,10,38,1,12,87,29.76159526067492,29.669083121885382,28.418799418075043,84
60.0,235.0,3.8839,1121.0,7.0594,252.0,3.8156,0.00145,0.2015,727,8060,31213,0,5,20,4,10,36,5,15,80,29.123483053435,26.869429437194572,29.022720076500082,85
60.0,142.0,3.3099,436.0,6.4805,506.0,8.4977,0.00145,0.2015,727,8060,31213,0,6,19,0,10,40,2,20,78,29.85025288049532,28.231815675223075,28.017006425305688,86
60.0,208.0,1.58,129.0,2.7854,48223.0,9.987,0.00145,0.2015,727,8060,31213,1,2,22,2,10,38,0,27,73,29.29956028185891,29.988772744576746,21.442566215248547,87
60.0,84.0,2.4938,6178.0,7.0681,13640.0,9.7851,0.00145,0.2015,727,8060,31213,0,5,20,0,9,41,4,25,71,30.60768257722124,24.40707584437236,23.264443976088465,88
60.0,511.0,3.1811,197.0,3.3305,885.0,7.8758,0.00145,0.2015,727,8060,31213,1,4,20,1,8,41,2,16,82,28.00282051906238,29.377948180543623,27.210466355029638,89
60.0,121.0,1.8173,692.0,4.8106,236.0,4.1914,0.00145,0.2015,727,8060,31213,0,2,23,0,10,40,3,21,76,30.081136762725404,27.565371772363278,29.117356950638158,90
60.0,149.0,2.7622,128.0,3.4915,4135.0,8.8519,0.00145,0.2015,727,8060,31213,0,8,17,4,11,35,0,27,73,29.780831479537838,30.0,24.986328385941363,91
60.0,248.0,2.9058,253.0,6.1508,158.0,2.6041,0.00145,0.2015,727,8060,31213,1,5,19,1,9,40,0,19,81,29.045803689613123,29.017006425305688,29.696219251822896,92
60.0,2356.0,4.9979,139.0,1.3087,2514.0,9.429,0.00145,0.2015,727,8060,31213,0,1,24,2,9,39,4,31,65,25.797876176169538,29.88105892727649,25.704231065579492,93
60.0,146.0,1.5666,100.0,1.2276,168.0,5.509,0.00145,0.2015,727,8060,31213,0,5,20,0,7,43,0,17,83,29.81017544111998,30.356143810225277,29.60768257722124,94
60.0,197.0,2.9579,416.0,6.8512,7285.0,7.8411,0.00145,0.2015,727,8060,31213,0,8,17,0,10,40,4,16,80,29.377948180543623,28.29956028185891,24.169286743048126,95
60.0,435.0,3.461,181.0,4.5894,250.0,5.2119,0.00145,0.2015,727,8060,31213,0,6,19,0,10,40,2,22,76,28.235128409263908,29.500154112916796,29.034215715337915,96
60.0,1325.0,4.9784,644.0,4.8938,162.0,4.5149,0.00145,0.2015,727,8060,31213,1,8,16,2,8,40,1,31,68,26.628223355662076,27.669083121885382,29.660149997115376,97
60.0,78.0,1.6779,194.0,3.6174,405.0,5.3923,0.00145,0.2015,727,8060,31213,1,4,20,0,6,44,1,26,73,30.71459778113775,29.400087157812873,28.338221902228014,98
60.0,4426.0,4.9919,4831.0,6.7157,318.0,5.8979,0.00145,0.2015,727,8060,31213,0,5,20,0,7,43,2,15,83,24.88821226419899,24.761893862567923,28.68711704471564,99
60.0,65.0,3.1128,15518.0,7.0349,13391.0,9.9991,0.00145,0.2015,727,8060,31213,1,7,17,1,12,37,2,15,83,30.977632186971547,23.078344989214948,23.291023919596284,100
