Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
160.0,221.0,1.3696,111.0,2.5589,81.0,2.7771,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,1,0,49,0,0,100,33.61775689285609,34.049222681488246,34.24663812765289,26
160.0,203.0,1.4765,148.0,2.2352,130.0,2.1334,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.67098690923167,33.86897418576852,33.950224408906735,27
160.0,86.0,3.9711,160.0,1.8745,132.0,2.1162,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,1,0,49,0,0,100,34.209108677783526,33.82012703149803,33.940658505610905,28
160.0,136.0,1.6954,118.0,1.5532,104.0,2.1323,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.921953997350634,34.01090610275238,34.090036004085945,29
160.0,136.0,1.0479,157.0,1.8699,83.0,2.5621,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.921953997350634,33.8319864611794,34.231355553050385,30
160.0,135.0,2.2615,92.0,2.1211,133.0,5.8796,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.92657803675396,34.166853040130455,33.935929769992896,31
160.0,86.0,2.0549,140.0,4.334,98.0,2.0241,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,34.209108677783526,33.90379172581423,34.127268015309646,32
160.0,88.0,2.7537,193.0,2.1647,137.0,2.9899,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,2,0,98,34.19470449179443,33.70263780462696,33.917363833997996,33
160.0,112.0,2.2486,140.0,1.6012,138.0,2.4715,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,34.04360332099344,33.90379172581423,33.91280705394693,34
160.0,98.0,1.7421,216.0,5.3416,88.0,3.5547,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.127268015309646,33.63209515002991,34.19470449179443,35
160.0,89.0,1.5535,149.0,3.7188,110.0,3.0275,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,34.18762470465488,33.86475494763362,34.05489289661522,36
160.0,85.0,2.1409,139.0,3.051,87.0,1.365,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,34.21643688407468,33.90828317512177,34.20186519253845,37
160.0,94.0,2.7603,137.0,1.667,95.0,2.6168,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,1,48,1,0,99,34.15337823057183,33.917363833997996,34.14674796240074,38
160.0,165.0,1.7601,160.0,3.0812,112.0,3.0295,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,2,0,48,0,0,100,33.8008469104317,33.82012703149803,34.04360332099344,39
160.0,173.0,2.8085,213.0,3.7104,127.0,3.188,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,3,0,97,33.77118198573522,33.64085829281192,33.964852804773095,40
160.0,155.0,1.5746,155.0,1.7906,124.0,1.5661,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,3,0,97,33.84001932114782,33.84001932114782,33.979830916327025,41
160.0,102.0,3.5352,102.0,0.9087,102.0,5.1276,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,34.102202493070365,34.102202493070365,34.102202493070365,42
160.0,108.0,3.0054,166.0,1.0495,120.0,4.6077,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.06638963193316,33.797061071147134,34.000375527217756,43
160.0,233.0,2.8517,122.0,2.9411,103.0,5.4528,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.58462735271664,33.990019018775605,34.09608971780114,44
160.0,286.0,1.5908,126.0,2.3631,112.0,2.6111,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.45621290539663,33.969805830529644,34.04360332099344,45
160.0,132.0,1.1948,93.0,1.9514,146.0,3.0696,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.940658505610905,34.160079412046755,33.87749886822593,46
160.0,165.0,0.9685,183.0,2.3137,108.0,5.6098,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.8008469104317,33.73597303259208,34.06638963193316,47
160.0,87.0,1.9195,115.0,2.1271,83.0,2.7793,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.20186519253845,34.027041444951244,34.231355553050385,48
160.0,207.0,1.5642,109.0,1.8635,124.0,5.6798,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.65876106776341,34.060614895245294,33.979830916327025,49
160.0,172.0,1.9306,167.0,3.367,145.0,3.4339,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.774814195880275,33.793297969773164,33.881805101639515,50
160.0,169.0,2.2273,108.0,1.5783,108.0,2.1519,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,3,0,47,1,0,99,33.7858388995914,34.06638963193316,34.06638963193316,51
160.0,68.0,1.1772,114.0,2.0749,110.0,3.3404,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,34.356248479253885,34.03251357139642,34.05489289661522,52
160.0,119.0,2.7496,159.0,2.2302,99.0,3.7626,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,1,0,49,0,0,100,34.00561869166684,33.82405528571566,34.120907001330636,53
160.0,181.0,1.5471,172.0,2.0242,123.0,2.4847,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,33.74285831611496,33.774814195880275,33.98490425979789,54
160.0,151.0,1.5947,80.0,1.6241,114.0,3.3057,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,1,0,99,33.856400763928775,34.25442151340128,34.03251357139642,55
160.0,175.0,2.6165,138.0,2.047,123.0,2.2265,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.76398013063503,33.91280705394693,33.98490425979789,56
160.0,167.0,0.8296,91.0,2.4617,130.0,4.7344,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,2,0,98,33.793297969773164,34.17370069840215,33.950224408906735,57
160.0,153.0,1.2437,224.0,2.2108,152.0,3.4072,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.84815650688684,33.60930883909019,33.85226507567669,58
160.0,170.0,1.9145,133.0,3.5009,117.0,3.5643,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.782142402171424,33.935929769992896,34.01623851362214,59
160.0,145.0,1.7849,135.0,2.0126,97.0,1.8268,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.881805101639515,33.92657803675396,34.13369427159572,60
160.0,145.0,1.9187,119.0,1.7051,150.0,4.0726,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,0,0,100,33.881805101639515,34.00561869166684,33.860563932038545,61
160.0,107.0,2.219,150.0,2.2724,103.0,2.2634,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.07221808787304,33.860563932038545,34.09608971780114,62
160.0,133.0,2.2214,102.0,2.359,72.0,1.7006,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,2,0,48,2,0,98,33.935929769992896,34.102202493070365,34.32043561811669,63
160.0,223.0,1.4228,144.0,2.5456,104.0,2.0246,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.61211221958498,33.88614113621344,34.090036004085945,64
160.0,162.0,1.3195,113.0,4.487,124.0,3.429,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.81234364574964,34.03803391103044,33.979830916327025,65
160.0,128.0,1.9172,190.0,5.2366,156.0,3.0918,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.959938626677236,33.71245348049749,33.83599001790242,66
160.0,167.0,2.1202,146.0,2.6044,103.0,2.7086,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.793297969773164,33.87749886822593,34.09608971780114,67
160.0,149.0,1.7877,93.0,4.0867,117.0,2.6285,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,3,0,97,33.86475494763362,34.160079412046755,34.01623851362214,68
160.0,90.0,2.3654,130.0,1.8135,156.0,3.3944,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.18062402293748,33.950224408906735,33.83599001790242,69
160.0,86.0,1.1637,117.0,1.5139,151.0,4.5522,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,34.209108677783526,34.01623851362214,33.856400763928775,70
160.0,76.0,2.165,163.0,3.9803,140.0,1.5878,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,34.28655955757995,33.80848791361037,33.90379172581423,71
160.0,143.0,1.992,117.0,0.9325,106.0,2.6769,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.890507387299884,34.01623851362214,34.078101271899186,72
160.0,178.0,1.6136,121.0,2.6254,98.0,1.7336,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.75333022275163,33.99517587500837,34.127268015309646,73
160.0,199.0,4.3842,111.0,2.0269,127.0,1.5306,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.68345606693138,34.049222681488246,33.964852804773095,74
160.0,194.0,1.7073,105.0,1.1399,71.0,1.8985,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,4,0,96,33.69939978969247,34.08404022153396,34.3291987608987,75
160.0,114.0,1.2462,125.0,3.0005,123.0,3.1758,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,34.03251357139642,33.97479832304287,33.98490425979789,76
160.0,100.0,1.8903,183.0,2.8996,109.0,2.3209,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,34.11460991822207,33.73597303259208,34.060614895245294,77
160.0,188.0,1.9245,173.0,3.7332,105.0,4.3749,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.71908374866858,33.77118198573522,34.08404022153396,78
160.0,111.0,1.3287,139.0,1.5327,137.0,4.4247,0.0,2.3333333333333333E-4,201,7,29792,1,0,24,0,0,50,3,0,97,34.049222681488246,33.90828317512177,33.917363833997996,79
160.0,140.0,1.7938,133.0,2.0426,105.0,2.5947,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.90379172581423,33.935929769992896,34.08404022153396,80
160.0,205.0,1.8316,136.0,3.853,136.0,2.7834,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,33.66484416889895,33.921953997350634,33.921953997350634,81
160.0,110.0,2.4124,132.0,2.9173,117.0,2.25,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.05489289661522,33.940658505610905,34.01623851362214,82
160.0,78.0,1.8061,185.0,1.8498,137.0,3.8796,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,34.27028449980567,33.72916259058931,33.917363833997996,83
160.0,118.0,1.9,124.0,2.1012,139.0,2.0644,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.01090610275238,33.979830916327025,33.90828317512177,84
160.0,204.0,1.3782,105.0,1.5026,118.0,3.5158,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.66790801116711,34.08404022153396,34.01090610275238,85
160.0,110.0,1.823,132.0,1.9712,98.0,1.5488,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,2,0,98,34.05489289661522,33.940658505610905,34.127268015309646,86
160.0,99.0,3.0496,174.0,1.0641,156.0,4.573,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,34.120907001330636,33.7675707106352,33.83599001790242,87
160.0,168.0,3.3322,94.0,2.8399,103.0,1.945,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,33.78955733480991,34.15337823057183,34.09608971780114,88
160.0,148.0,2.2747,126.0,2.8734,110.0,1.9811,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,0,0,100,33.86897418576852,33.969805830529644,34.05489289661522,89
160.0,109.0,0.9388,148.0,2.634,120.0,2.3371,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,2,0,48,0,0,100,34.060614895245294,33.86897418576852,34.000375527217756,90
160.0,86.0,1.8093,120.0,1.8463,144.0,1.8024,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,34.209108677783526,34.000375527217756,33.88614113621344,91
160.0,148.0,2.7704,99.0,2.3543,120.0,1.9187,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.86897418576852,34.120907001330636,34.000375527217756,92
160.0,156.0,2.5135,118.0,2.2902,114.0,2.3365,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.83599001790242,34.01090610275238,34.03251357139642,93
160.0,143.0,2.9265,145.0,3.0016,111.0,2.6131,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,2,0,98,33.890507387299884,33.881805101639515,34.049222681488246,94
160.0,184.0,1.8106,204.0,2.1911,120.0,2.5703,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,1,0,49,1,0,99,33.732558558227204,33.66790801116711,34.000375527217756,95
160.0,96.0,1.4501,97.0,2.2543,103.0,3.8585,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,2,0,98,34.140187122396966,34.13369427159572,34.09608971780114,96
160.0,153.0,3.6486,137.0,3.0691,127.0,2.7807,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,1,49,0,0,100,33.84815650688684,33.917363833997996,33.964852804773095,97
160.0,108.0,0.7196,145.0,2.4128,115.0,2.1034,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,1,98,34.06638963193316,33.881805101639515,34.027041444951244,98
160.0,109.0,1.6956,141.0,1.9575,107.0,2.5471,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,1,0,99,34.060614895245294,33.899332244388305,34.07221808787304,99
160.0,174.0,2.0916,146.0,4.8736,113.0,2.8561,0.0,2.3333333333333333E-4,201,7,29792,0,0,25,0,0,50,0,0,100,33.7675707106352,33.87749886822593,34.03803391103044,100
180.0,95.0,2.3999,80.0,2.9107,153.0,5.7759,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.14674796240074,34.25442151340128,33.84815650688684,1
180.0,183.0,1.4346,93.0,3.5579,109.0,2.2223,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,1,0,99,33.73597303259208,34.160079412046755,34.060614895245294,2
180.0,106.0,3.2448,140.0,2.179,95.0,2.1946,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,1,0,99,34.078101271899186,33.90379172581423,34.14674796240074,3
180.0,99.0,2.8276,114.0,1.4746,111.0,3.4073,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.120907001330636,34.03251357139642,34.049222681488246,4
180.0,91.0,1.903,133.0,2.1589,108.0,2.5969,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.17370069840215,33.935929769992896,34.06638963193316,5
180.0,108.0,0.9058,121.0,3.2994,130.0,2.958,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.06638963193316,33.99517587500837,33.950224408906735,6
180.0,118.0,1.1,71.0,1.7767,119.0,2.4149,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.01090610275238,34.3291987608987,34.00561869166684,7
180.0,137.0,1.675,50.0,2.9052,110.0,2.0917,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.917363833997996,34.54890440012532,34.05489289661522,8
180.0,115.0,1.5224,74.0,2.1685,136.0,3.4253,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,2,0,98,34.027041444951244,34.30326866767177,33.921953997350634,9
180.0,121.0,1.9037,168.0,1.6703,101.0,3.2234,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,1,0,99,33.99517587500837,33.78955733480991,34.10837549369603,10
180.0,153.0,1.2398,153.0,2.2467,99.0,2.338,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,33.84815650688684,33.84815650688684,34.120907001330636,11
180.0,183.0,1.741,129.0,4.3958,128.0,2.4519,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,0,0,100,33.73597303259208,33.9550626916,33.959938626677236,12
180.0,171.0,2.5505,151.0,2.1556,76.0,3.8565,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,1,0,99,33.778467585212894,33.856400763928775,34.28655955757995,13
180.0,195.0,1.5209,111.0,2.2603,138.0,2.9227,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.69617842272321,34.049222681488246,33.91280705394693,14
180.0,209.0,2.0277,136.0,3.8593,104.0,4.4633,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,1,0,99,33.65273645889064,33.921953997350634,34.090036004085945,15
180.0,155.0,1.8511,109.0,2.0274,116.0,1.7586,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,33.84001932114782,34.060614895245294,34.021616696818725,16
180.0,122.0,1.789,123.0,3.7301,126.0,2.9004,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,4,0,96,33.990019018775605,33.98490425979789,33.969805830529644,17
180.0,212.0,1.6647,142.0,2.9002,154.0,3.3424,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,1,0,99,33.643806789995935,33.89490427899545,33.84407470420739,18
180.0,124.0,1.9736,120.0,3.2649,112.0,2.1937,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,33.979830916327025,34.000375527217756,34.04360332099344,19
180.0,169.0,2.1325,134.0,3.4054,93.0,3.1035,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,1,0,99,33.7858388995914,33.931236455947975,34.160079412046755,20
180.0,111.0,1.7965,162.0,2.5755,110.0,2.8272,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.049222681488246,33.81234364574964,34.05489289661522,21
180.0,289.0,1.1161,123.0,2.6665,82.0,1.8684,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.44967488612078,33.98490425979789,34.23895024598141,22
180.0,97.0,1.3896,150.0,4.4257,129.0,2.6724,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.13369427159572,33.860563932038545,33.9550626916,23
180.0,93.0,2.0703,133.0,2.2456,114.0,2.4226,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,1,0,99,34.160079412046755,33.935929769992896,34.03251357139642,24
180.0,98.0,1.4093,100.0,1.5833,101.0,3.5797,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,2,0,98,34.127268015309646,34.11460991822207,34.10837549369603,25
180.0,128.0,1.7322,199.0,1.7819,112.0,2.7511,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,2,0,98,33.959938626677236,33.68345606693138,34.04360332099344,26
180.0,219.0,2.4275,144.0,1.5892,138.0,2.4266,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,33.6234528820424,33.88614113621344,33.91280705394693,27
180.0,95.0,1.6817,99.0,2.5277,107.0,2.4938,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,1,0,99,34.14674796240074,34.120907001330636,34.07221808787304,28
180.0,230.0,2.664,78.0,2.7864,104.0,1.8597,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,1,0,99,33.59274696304799,34.27028449980567,34.090036004085945,29
180.0,148.0,2.5302,133.0,2.3569,132.0,3.0752,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.86897418576852,33.935929769992896,33.940658505610905,30
180.0,172.0,2.1376,127.0,2.0164,99.0,2.2714,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,33.774814195880275,33.964852804773095,34.120907001330636,31
180.0,118.0,1.6307,154.0,1.9772,121.0,4.7944,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,34.01090610275238,33.84407470420739,33.99517587500837,32
180.0,177.0,1.1052,117.0,2.3766,102.0,2.4957,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.75686011656886,34.01623851362214,34.102202493070365,33
180.0,155.0,1.5122,117.0,2.0307,92.0,5.3695,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,1,0,99,33.84001932114782,34.01623851362214,34.166853040130455,34
180.0,104.0,2.1092,130.0,1.5731,145.0,2.7376,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.090036004085945,33.950224408906735,33.881805101639515,35
180.0,79.0,3.2082,133.0,4.196,151.0,1.5678,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.26230280593873,33.935929769992896,33.856400763928775,36
180.0,115.0,1.8073,142.0,4.2466,98.0,2.3522,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.027041444951244,33.89490427899545,34.127268015309646,37
180.0,146.0,2.402,130.0,2.4114,82.0,2.5809,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.87749886822593,33.950224408906735,34.23895024598141,38
180.0,138.0,1.6157,154.0,2.8376,143.0,2.7911,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,33.91280705394693,33.84407470420739,33.890507387299884,39
180.0,162.0,2.4691,164.0,2.5769,111.0,2.4424,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,0,0,100,33.81234364574964,33.804655764078156,34.049222681488246,40
180.0,174.0,1.8166,149.0,1.9208,123.0,1.7581,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.7675707106352,33.86475494763362,33.98490425979789,41
180.0,123.0,1.1604,116.0,2.9808,148.0,1.8617,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,1,0,99,33.98490425979789,34.021616696818725,33.86897418576852,42
180.0,73.0,1.5295,113.0,1.6948,89.0,2.5856,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,0,0,100,34.31179335012918,34.03803391103044,34.18762470465488,43
180.0,116.0,3.3439,92.0,3.8061,98.0,2.6756,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,34.021616696818725,34.166853040130455,34.127268015309646,44
180.0,127.0,1.2554,150.0,2.3462,102.0,2.7736,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.964852804773095,33.860563932038545,34.102202493070365,45
180.0,184.0,0.7541,127.0,1.3112,108.0,2.8107,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.732558558227204,33.964852804773095,34.06638963193316,46
180.0,123.0,1.8857,107.0,1.3751,141.0,3.0682,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,1,0,99,33.98490425979789,34.07221808787304,33.899332244388305,47
180.0,136.0,1.6474,103.0,2.7847,96.0,3.1732,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,33.921953997350634,34.09608971780114,34.140187122396966,48
180.0,143.0,3.0955,62.0,1.8982,123.0,3.0693,0.0,6.666666666666667E-5,201,2,29797,0,0,25,2,0,48,0,0,100,33.890507387299884,34.414125398230276,33.98490425979789,49
180.0,268.0,3.8692,135.0,2.3095,140.0,2.351,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,33.496941974044724,33.92657803675396,33.90379172581423,50
180.0,169.0,2.6279,135.0,4.721,130.0,2.892,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,1,0,99,33.7858388995914,33.92657803675396,33.950224408906735,51
180.0,179.0,2.0853,120.0,2.3509,84.0,2.1803,0.0,6.666666666666667E-5,201,2,29797,1,0,24,1,0,49,1,0,99,33.74982010435364,34.000375527217756,34.22385181671317,52
180.0,149.0,2.4311,127.0,2.0641,113.0,3.433,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,33.86475494763362,33.964852804773095,34.03803391103044,53
180.0,162.0,1.1681,148.0,1.5611,64.0,3.559,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.81234364574964,33.86897418576852,34.39423310858049,54
180.0,118.0,1.8454,190.0,3.2823,123.0,2.5078,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,1,0,99,34.01090610275238,33.71245348049749,33.98490425979789,55
180.0,108.0,1.6492,156.0,2.1546,106.0,2.467,0.0,6.666666666666667E-5,201,2,29797,1,0,24,1,0,49,2,0,98,34.06638963193316,33.83599001790242,34.078101271899186,56
180.0,198.0,1.6119,156.0,2.9044,129.0,1.9777,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.686612519427385,33.83599001790242,33.9550626916,57
180.0,159.0,2.3243,134.0,1.1923,124.0,1.7613,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,0,0,100,33.82405528571566,33.931236455947975,33.979830916327025,58
180.0,119.0,1.9997,146.0,1.4672,98.0,5.0491,0.0,6.666666666666667E-5,201,2,29797,0,0,25,1,0,49,0,0,100,34.00561869166684,33.87749886822593,34.127268015309646,59
180.0,149.0,1.0141,164.0,1.9997,100.0,3.1094,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.86475494763362,33.804655764078156,34.11460991822207,60
180.0,138.0,2.2784,163.0,2.2088,95.0,2.9052,0.0,6.666666666666667E-5,201,2,29797,1,0,24,1,0,49,0,0,100,33.91280705394693,33.80848791361037,34.14674796240074,61
180.0,70.0,1.4549,117.0,3.2564,85.0,3.4112,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,0,0,100,34.33808620771749,34.01623851362214,34.21643688407468,62
180.0,147.0,1.8506,130.0,1.6035,131.0,2.6299,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.87322202912612,33.950224408906735,33.945423201540876,63
180.0,123.0,2.5929,123.0,1.3938,140.0,2.2633,0.0,6.666666666666667E-5,201,2,29797,1,0,24,0,0,50,2,0,98,33.98490425979789,33.98490425979789,33.90379172581423,64
180.0,74.0,3.232,132.0,3.9793,160.0,2.6202,0.0,6.666666666666667E-5,201,2,29797,1,0,24,2,0,48,2,0,98,34.30326866767177,33.940658505610905,33.82012703149803,65
180.0,165.0,2.0675,122.0,1.9564,151.0,2.8277,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.8008469104317,33.990019018775605,33.856400763928775,66
180.0,176.0,2.1068,142.0,1.7942,101.0,2.823,0.0,6.666666666666667E-5,201,2,29797,0,0,25,0,0,50,0,0,100,33.76041000989118,33.89490427899545,34.10837549369603,67
