Time,Pooled reads (25),Skew (25) ,Pooled reads (50),Skew (50) ,Pooled reads (100),Skew (100) ,Incidence (pop),Prevalence (pop),S (pop),I (pop),R (pop),S (25),I (25),R (25),S (50),I (50),R (50),S (100),I (100),R (100),pool Ct (25),pool Ct (50),pool Ct (100),Sim no
40.0,234300.0,4.5849,60858.0,5.8802,40101.0,5.6426,0.04752,0.4774,13541,23870,12589,5,14,6,8,27,15,28,52,20,29.25305614853818,30.097688614986275,30.35905081651936,54
40.0,7452.0,2.4805,28169.0,5.2526,470501.0,9.1007,0.04752,0.4774,13541,23870,12589,2,12,11,13,27,10,18,47,35,31.41349116778335,30.580336825141593,28.816225024202403,55
40.0,128295.0,3.295,52941.0,5.7498,33973.0,5.4572,0.04752,0.4774,13541,23870,12589,9,11,5,15,21,14,20,43,37,29.630411153143207,30.185008504839704,30.462955594136268,56
40.0,24359.0,4.8948,46883.0,4.3038,78609.0,7.6618,0.04752,0.4774,13541,23870,12589,7,11,7,12,23,15,34,48,18,30.67138815760526,30.261149255155573,29.93732643099888,57
40.0,386997.0,4.9664,23825.0,3.8892,351160.0,9.6738,0.04752,0.4774,13541,23870,12589,4,14,7,15,21,14,28,48,24,28.938641957876747,30.685276327930147,28.999527379057987,58
40.0,13070.0,2.8758,263452.0,5.799,55414.0,7.2857,0.04752,0.4774,13541,23870,12589,4,11,10,15,28,7,30,56,14,31.061469622865246,29.17958082799139,30.156403670949764,59
40.0,661.0,3.0628,14485.0,5.6151,14211.0,4.2992,0.04752,0.4774,13541,23870,12589,10,9,6,21,22,7,25,54,21,32.93130934009225,30.99706351517081,31.009029025995602,60
40.0,28806.0,2.2555,251463.0,6.3716,280493.0,8.3981,0.04752,0.4774,13541,23870,12589,7,16,2,9,23,18,28,44,28,30.566326053940948,29.208762808356155,29.140309907850323,61
40.0,75713.0,4.2714,234103.0,6.7487,82216.0,7.0528,0.04752,0.4774,13541,23870,12589,7,13,5,10,17,23,28,45,27,29.960844981335107,29.25358317865053,29.90921685701842,62
40.0,121822.0,4.2268,39045.0,4.2285,41507.0,8.6582,0.04752,0.4774,13541,23870,12589,9,9,7,8,17,25,24,55,21,29.662848716920465,30.37577132831196,30.337459237308067,63
40.0,1606504.0,4.9768,85384.0,6.953,82848.0,6.7927,0.04752,0.4774,13541,23870,12589,6,12,7,14,30,6,24,51,25,28.046805086596272,29.88552758386104,29.904418907422173,64
40.0,94023.0,4.6988,40751.0,6.6444,177788.0,9.7611,0.04752,0.4774,13541,23870,12589,6,13,6,17,27,6,27,45,28,29.825139820770232,30.348976379368203,29.42599177826798,65
40.0,168793.0,4.9103,26829.0,4.8134,12617.0,5.9964,0.04752,0.4774,13541,23870,12589,9,11,5,16,24,10,36,52,12,29.458521683877983,30.61087427075099,31.08357096721274,66
40.0,651440.0,4.998,158466.0,7.0465,88841.0,6.544,0.04752,0.4774,13541,23870,12589,11,0,14,14,26,10,30,41,29,28.612352203339906,29.498077981939954,29.86065993321522,67
40.0,12312.0,4.9997,115551.0,6.9259,107314.0,5.5707,0.04752,0.4774,13541,23870,12589,5,12,8,16,23,11,34,58,8,31.098903203329584,29.69596147789661,29.742296983867476,68
40.0,32214.0,4.6631,107765.0,3.8725,68694.0,7.9445,0.04752,0.4774,13541,23870,12589,7,13,5,13,29,8,33,45,22,30.49626633306775,29.73966933085108,30.021801225756043,69
40.0,14924.0,3.8516,21088.0,4.3035,47591.0,8.2936,0.04752,0.4774,13541,23870,12589,4,8,13,11,22,17,24,56,20,30.978356462480306,30.761735582014733,30.251758123469447,70
40.0,9881.0,2.0502,45175.0,4.6907,217346.0,8.6895,0.04752,0.4774,13541,23870,12589,6,14,5,14,27,9,23,46,31,31.236720553248905,30.28440150694604,29.30011777930807,71
40.0,12024.0,4.7927,126617.0,4.0541,91881.0,9.2588,0.04752,0.4774,13541,23870,12589,7,9,9,17,29,4,25,50,25,31.113733587889854,29.63866006750728,29.839578876674715,72
40.0,726315.0,4.9999,84846.0,7.0697,26672.0,4.9139,0.04752,0.4774,13541,23870,12589,4,14,7,15,22,13,23,48,29,28.54418400915353,29.88948796030234,30.61455156045152,73
40.0,47676.0,2.5148,415759.0,3.9081,36540.0,6.5957,0.04752,0.4774,13541,23870,12589,6,6,13,12,27,11,24,43,33,30.250640062729946,28.893725002683105,30.417316450265908,74
40.0,60341.0,4.9885,17455.0,5.3426,313181.0,9.9978,0.04752,0.4774,13541,23870,12589,6,9,10,15,30,5,28,45,27,30.10303404917093,30.88020326401177,29.071243221305735,75
40.0,18750.0,3.2825,30513.0,4.0663,10927.0,8.1147,0.04752,0.4774,13541,23870,12589,6,12,7,15,21,14,31,48,21,30.835362255081414,30.530255860798224,31.17367471679788,76
40.0,7971.0,3.048,73377.0,4.925,40718.0,9.0214,0.04752,0.4774,13541,23870,12589,9,10,6,7,24,19,23,50,27,31.371306818303466,29.980480786443064,30.349483966290265,77
40.0,17471.0,3.5097,7936.0,7.0423,1754779.0,9.967,0.04752,0.4774,13541,23870,12589,7,10,8,14,18,18,23,47,30,30.879629200412932,31.374064024907515,27.991491268305893,78
40.0,383.0,2.9382,219512.0,4.9567,115807.0,8.504,0.04752,0.4774,13541,23870,12589,6,13,6,15,24,11,35,42,23,33.273231939165015,29.29390464754558,29.69457489937963,79
40.0,28813.0,3.0554,6189.0,2.509,407443.0,6.9872,0.04752,0.4774,13541,23870,12589,2,13,10,13,23,14,30,47,23,30.56617381660643,31.52984793268606,28.906384360742564,80
40.0,172885.0,4.999,24473.0,4.6189,32585.0,6.52,0.04752,0.4774,13541,23870,12589,7,8,10,10,23,17,27,51,22,29.443513497323167,30.66846272582985,30.489091708220084,81
40.0,394993.0,4.9856,10259.0,5.6001,173110.0,6.6511,0.04752,0.4774,13541,23870,12589,7,11,7,10,23,17,24,44,32,28.9258282278819,31.21319866499971,29.442698602418204,82
40.0,407624.0,4.9999,27162.0,6.0291,55509.0,6.9308,0.04752,0.4774,13541,23870,12589,10,0,15,13,23,14,34,45,21,28.906106085789663,30.603145379171842,30.155330445530158,83
40.0,43538.0,3.4724,130475.0,5.6205,243522.0,7.9853,0.04752,0.4774,13541,23870,12589,9,14,2,16,20,14,38,49,13,30.307527455740086,29.619854124783398,29.228868048583955,84
40.0,4171.0,4.3848,8111.0,5.1893,127599.0,6.5869,0.04752,0.4774,13541,23870,12589,11,0,14,20,27,3,27,50,23,31.7770974312825,31.36039774663292,29.63381946286591,85
40.0,30066.0,4.3613,56703.0,6.4517,125760.0,7.3622,0.04752,0.4774,13541,23870,12589,8,10,7,17,17,16,32,39,29,30.53950246250934,30.141996144326896,29.64291528304888,86
40.0,14467.0,4.6383,46992.0,5.4169,296708.0,9.5285,0.04752,0.4774,13541,23870,12589,9,13,3,16,30,4,29,41,30,30.997842596572372,30.259694246459283,29.105097720033424,87
40.0,4338.0,2.6507,13097.0,4.8466,115784.0,7.5088,0.04752,0.4774,13541,23870,12589,8,14,3,9,20,21,26,51,23,31.752500407287435,31.060176621957417,29.694699349409554,88
40.0,52262.0,4.5279,1352592.0,7.0628,76625.0,9.3437,0.04752,0.4774,13541,23870,12589,5,14,6,18,25,7,33,49,18,30.19309641886872,28.154596041956218,29.95334291978115,89
40.0,98971.0,2.6699,19823.0,4.0528,68037.0,6.3794,0.04752,0.4774,13541,23870,12589,4,10,11,18,24,8,24,45,31,29.79300544171585,30.800495044215786,30.027822529945734,90
40.0,16280.0,3.2898,38853.0,4.2875,105952.0,7.1859,0.04752,0.4774,13541,23870,12589,7,14,4,12,28,10,23,44,33,30.923867082383744,30.378859949501468,29.750299936281152,91
40.0,4962.0,4.208,45110.0,6.5105,222914.0,6.0541,0.04752,0.4774,13541,23870,12589,7,12,6,14,22,14,24,45,31,31.668294319612283,30.285303673401877,29.284268774404183,92
40.0,305119.0,4.7917,7115.0,6.0356,33847.0,7.7437,0.04752,0.4774,13541,23870,12589,8,16,1,18,23,9,27,48,25,29.08758340773636,31.44248636875591,30.465283696679542,93
40.0,10766.0,3.2643,115883.0,5.3132,285556.0,7.5346,0.04752,0.4774,13541,23870,12589,9,9,7,10,20,20,26,55,19,31.182975147900834,29.69416384889534,29.129101231532253,94
40.0,145085.0,3.5838,1240409.0,7.0675,42039.0,5.4598,0.04752,0.4774,13541,23870,12589,6,12,7,14,24,12,31,43,26,29.553352796018476,28.20884412491995,30.329479645301333,95
40.0,10210.0,3.0465,16626.0,5.2133,85940.0,8.0448,0.04752,0.4774,13541,23870,12589,9,12,4,11,24,15,29,45,26,31.216198443095017,30.910690406680736,29.881460838718418,96
40.0,438688.0,4.4969,55119.0,5.1788,36997.0,8.6057,0.04752,0.4774,13541,23870,12589,6,13,6,13,26,11,29,44,27,28.860089872700485,30.159748084201503,30.409528830683612,97
40.0,51342.0,2.7321,180134.0,5.1294,391143.0,7.3808,0.04752,0.4774,13541,23870,12589,2,14,9,10,20,20,24,47,29,30.204224276628125,29.41777815688551,28.93196521713694,98
40.0,65224.0,4.9662,99317.0,5.7894,75800.0,9.2874,0.04752,0.4774,13541,23870,12589,2,11,12,19,20,11,23,41,36,30.05427827690686,29.790818843682594,29.96012543585605,99
40.0,12099.0,4.819,64578.0,4.6806,207445.0,4.7273,0.04752,0.4774,13541,23870,12589,10,12,3,15,27,8,33,52,15,31.10983757673354,30.060514814799483,29.32933045000033,100
60.0,197.0,3.2624,690.0,6.9621,2215.0,8.6655,0.00128,0.20848,948,10424,38628,1,5,19,1,11,38,0,24,76,33.689784954029456,32.90440649496122,32.17364590900219,1
60.0,44110.0,4.9999,224.0,2.7196,26937.0,9.9995,0.00128,0.20848,948,10424,38628,1,7,17,0,13,37,1,19,80,30.299349419518073,33.60930883909019,30.608357141840287,2
60.0,270.0,3.685,323.0,6.9612,178.0,4.7935,0.00128,0.20848,948,10424,38628,0,9,16,0,7,43,4,20,76,33.49228355485071,33.37998596444684,33.75333022275163,3
60.0,457.0,4.583,415.0,5.3663,41717.0,9.9779,0.00128,0.20848,948,10424,38628,1,7,17,4,13,33,2,22,76,33.16255208897901,33.22295499406467,30.334297247418778,4
60.0,23513.0,4.956,7247.0,7.038,1293.0,9.9896,0.00128,0.20848,948,10424,38628,0,8,17,2,8,40,2,22,76,30.693535562931025,31.430968819349555,32.51091223891764,5
60.0,2839.0,4.9987,37799.0,7.0705,212.0,4.2305,0.00128,0.20848,948,10424,38628,0,7,18,2,13,35,0,23,77,32.01813541283356,30.396091856399945,33.643806789995935,6
60.0,246.0,2.9207,274.0,6.2532,369.0,6.3138,0.00128,0.20848,948,10424,38628,0,3,22,0,7,43,1,23,76,33.550609777894635,33.483069352094745,33.29656379171111,7
60.0,307.0,4.3149,135.0,2.3666,1065.0,9.9265,0.00128,0.20848,948,10424,38628,0,3,22,2,11,37,1,28,71,33.41181779969443,33.92657803675396,32.63245773382621,8
60.0,708.0,4.8125,162.0,5.6214,2106.0,9.9982,0.00128,0.20848,948,10424,38628,0,8,17,0,11,39,1,21,78,32.88827115276236,33.81234364574964,32.20526309554534,9
60.0,8843.0,4.9993,162.0,1.4353,2393.0,9.9868,0.00128,0.20848,948,10424,38628,1,7,17,1,6,43,2,14,84,31.306260292616425,33.81234364574964,32.125216125262426,10
60.0,143.0,2.2598,581.0,6.8759,813.0,9.2994,0.00128,0.20848,948,10424,38628,3,5,17,2,13,35,1,24,75,33.890507387299884,33.01213680165684,32.80162680133358,11
60.0,199.0,2.1219,302.0,2.6445,33683.0,9.9965,0.00128,0.20848,948,10424,38628,1,4,20,0,14,36,2,27,71,33.68345606693138,33.422106282025524,30.46832694084497,12
60.0,426.0,4.9003,254.0,5.0365,5202.0,9.9989,0.00128,0.20848,948,10424,38628,0,6,19,0,10,40,3,26,71,33.20656381090867,33.530558322869844,31.638699468043974,13
60.0,274.0,4.4869,150.0,3.0134,1790.0,7.0207,0.00128,0.20848,948,10424,38628,1,4,20,1,11,38,2,21,77,33.483069352094745,33.860563932038545,32.307125063464674,14
60.0,5463.0,4.7959,1351.0,5.5973,1412.0,9.815,0.00128,0.20848,948,10424,38628,0,6,19,3,17,30,1,20,79,31.608026541353926,32.48341905323341,32.45574910342815,15
60.0,19532.0,5.0,33937.0,6.9066,1132.0,9.2548,0.00128,0.20848,948,10424,38628,1,2,22,0,6,44,2,21,77,30.809760991675837,30.463619884047763,32.594230904343775,16
60.0,134.0,1.6205,450.0,6.3475,167.0,6.2984,0.00128,0.20848,948,10424,38628,1,4,20,2,6,42,1,21,78,33.931236455947975,33.172223463951774,33.793297969773164,17
60.0,355.0,1.8901,147.0,2.1747,278.0,9.216,0.00128,0.20848,948,10424,38628,0,9,16,0,10,40,1,16,83,33.320798201912986,33.87322202912612,33.473988693218516,18
60.0,326.0,3.287,349.0,5.2221,1960.0,9.9747,0.00128,0.20848,948,10424,38628,0,5,20,0,12,38,3,16,81,33.37419343170712,33.33147836667963,32.25027849251743,19
60.0,263.0,4.9383,197.0,3.4841,187.0,5.0541,0.00128,0.20848,948,10424,38628,2,5,18,1,8,41,0,19,81,33.50874184248309,33.689784954029456,33.72242538056458,20
60.0,139.0,2.3325,2745.0,7.0443,598.0,7.1525,0.00128,0.20848,948,10424,38628,0,5,20,1,14,35,0,15,85,33.90828317512177,32.03923200551959,32.994066971829405,21
60.0,190.0,3.1742,536.0,6.562,432.0,7.0116,0.00128,0.20848,948,10424,38628,0,5,20,1,11,38,1,17,82,33.71245348049749,33.06264749214147,33.19780066812666,22
60.0,100.0,2.5237,211.0,2.8794,447.0,5.8491,0.00128,0.20848,948,10424,38628,1,4,20,0,13,37,0,25,75,34.11460991822207,33.646769228116796,33.17641447954684,23
60.0,203.0,3.5949,536.0,6.3047,426.0,4.4064,0.00128,0.20848,948,10424,38628,2,4,19,1,10,39,0,26,74,33.67098690923167,33.06264749214147,33.20656381090867,24
60.0,24177.0,4.9999,261.0,3.1174,2742.0,9.9533,0.00128,0.20848,948,10424,38628,0,5,20,2,15,33,4,21,75,30.67608708016273,33.51352472445167,32.03991713898898,25
60.0,131.0,3.3161,439.0,6.6299,2091.0,8.388,0.00128,0.20848,948,10424,38628,0,7,18,1,12,37,0,17,83,33.945423201540876,33.18772954092166,32.209741702858274,26
60.0,80.0,2.1305,158.0,2.2554,706.0,9.6195,0.00128,0.20848,948,10424,38628,0,5,20,0,7,43,3,20,77,34.25442151340128,33.82800832403548,32.8900435853314,27
60.0,156.0,1.4319,280.0,5.69,606.0,5.6558,0.00128,0.20848,948,10424,38628,0,4,21,0,13,37,0,22,78,33.83599001790242,33.46949724391098,32.985740543706,28
60.0,448.0,3.35,925.0,5.796,222.0,5.805,0.00128,0.20848,948,10424,38628,2,7,16,1,12,37,3,17,80,33.17501435718694,32.7207620316036,33.614928199584995,29
60.0,4405.0,4.9982,9142.0,7.0204,254.0,4.5257,0.00128,0.20848,948,10424,38628,1,4,20,0,8,42,0,17,83,31.742897302410757,31.28542547954467,33.530558322869844,30
60.0,2319.0,4.8809,253.0,3.0302,295.0,6.5158,0.00128,0.20848,948,10424,38628,2,5,18,1,11,38,5,23,72,32.14489729884006,33.53302994144114,33.436800025669925,31
60.0,46.0,1.4142,163.0,6.6098,489.0,9.8596,0.00128,0.20848,948,10424,38628,1,2,22,1,8,41,1,22,77,34.601147522033706,33.80848791361037,33.1201474455236,32
60.0,31149.0,4.7385,789.0,5.7927,42952.0,9.9999,0.00128,0.20848,948,10424,38628,0,10,15,0,16,34,3,19,78,30.517330467818518,32.82040137439631,30.316017837348028,33
60.0,182.0,1.7701,299.0,2.9381,976.0,6.7002,0.00128,0.20848,948,10424,38628,1,6,18,2,13,35,0,19,81,33.7394062164989,33.428361453732656,32.687135573065845,34
60.0,286.0,4.6355,165.0,5.9703,316.0,4.1963,0.00128,0.20848,948,10424,38628,0,7,18,1,10,39,0,18,82,33.45621290539663,33.8008469104317,33.39371384213223,35
60.0,145.0,3.4738,183.0,2.3223,7808.0,9.9485,0.00128,0.20848,948,10424,38628,0,6,19,0,9,41,2,16,82,33.881805101639515,33.73597303259208,31.384252127356092,36
60.0,78.0,2.3459,737.0,4.073,1103.0,9.5681,0.00128,0.20848,948,10424,38628,0,3,22,1,12,37,1,21,78,34.27028449980567,32.86311887535541,32.61049139667234,37
60.0,148.0,1.9368,113.0,2.492,7927.0,9.7766,0.00128,0.20848,948,10424,38628,0,5,20,1,11,38,2,26,72,33.86897418576852,34.03803391103044,31.374774986398155,38
60.0,630.0,4.8737,1821.0,7.0701,219.0,9.1698,0.00128,0.20848,948,10424,38628,0,4,21,1,4,45,2,29,69,32.96140527154393,32.2963670094407,33.6234528820424,39
60.0,301.0,4.9247,148.0,2.9428,1493.0,7.6507,0.00128,0.20848,948,10424,38628,0,9,16,0,8,42,0,21,79,33.42418440829322,33.86897418576852,32.42079965591013,40
60.0,197.0,0.9405,405.0,5.0217,214.0,6.3739,0.00128,0.20848,948,10424,38628,1,3,21,0,14,36,1,16,83,33.689784954029456,33.23823756866718,33.63792360596979,41
60.0,104.0,1.3167,167.0,2.5538,163.0,7.2479,0.00128,0.20848,948,10424,38628,0,3,22,1,8,41,1,17,82,34.090036004085945,33.793297969773164,33.80848791361037,42
60.0,805.0,3.8095,591.0,4.5032,161.0,3.3516,0.00128,0.20848,948,10424,38628,0,5,20,0,8,42,1,17,82,32.807822693557696,33.00144448594268,33.81622325254341,43
60.0,39901.0,4.4601,707.0,6.6302,4463.0,9.9869,0.00128,0.20848,948,10424,38628,1,4,20,1,9,40,4,20,76,30.362183517204787,32.889156742302475,31.73470138926014,44
60.0,534.0,2.6265,126.0,3.1469,1557.0,9.9981,0.00128,0.20848,948,10424,38628,0,7,18,2,8,40,2,14,84,33.06498975466485,33.969805830529644,32.39450104956166,45
60.0,294.0,2.2473,153.0,3.183,286.0,6.0512,0.00128,0.20848,948,10424,38628,0,5,20,2,10,38,3,25,72,33.43892754722287,33.84815650688684,33.45621290539663,46
60.0,187.0,2.3803,3950.0,7.0669,1070.0,9.8769,0.00128,0.20848,948,10424,38628,0,3,22,1,9,40,2,24,74,33.72242538056458,31.811207206064058,32.629523046984076,47
60.0,550.0,4.8563,371.0,2.9188,14071.0,9.9988,0.00128,0.20848,948,10424,38628,0,5,20,0,17,33,2,23,75,33.04649233762951,33.29317700240888,31.015232147828005,48
60.0,607.0,3.4679,2235.0,6.5877,313.0,6.9469,0.00128,0.20848,948,10424,38628,0,6,19,0,8,42,2,18,80,32.98470747752748,32.16801392056113,33.399690559903206,49
60.0,311.0,4.9327,1260.0,7.0603,439.0,7.4486,0.00128,0.20848,948,10424,38628,0,3,22,1,8,41,1,22,77,33.403706948626535,32.52711078964068,33.18772954092166,50
60.0,238.0,2.193,202.0,3.3998,1784.0,9.9732,0.00128,0.20848,948,10424,38628,0,6,19,0,12,38,1,24,75,33.57132420976359,33.67408101179277,32.309228773875226,51
60.0,189.0,2.9735,155.0,3.4016,110.0,4.5725,0.00128,0.20848,948,10424,38628,0,3,22,1,12,37,2,13,85,33.71575984434612,33.84001932114782,34.05489289661522,52
60.0,132.0,2.2071,239.0,3.7908,712.0,9.9158,0.00128,0.20848,948,10424,38628,0,3,22,3,9,38,2,19,79,33.940658505610905,33.568697143041405,32.88474125894513,53
60.0,194.0,4.7206,347.0,5.7452,348.0,8.969,0.00128,0.20848,948,10424,38628,2,7,16,1,8,41,1,22,77,33.69939978969247,33.33507926449514,33.33327622873195,54
60.0,423.0,4.4414,192.0,5.2152,251.0,5.8299,0.00128,0.20848,948,10424,38628,0,7,18,1,13,36,1,19,80,33.210991776301526,33.705892640493715,33.53800262226774,55
60.0,7266.0,4.9997,283.0,5.056,969.0,6.8614,0.00128,0.20848,948,10424,38628,0,3,22,2,9,39,3,28,69,31.429328284351637,33.46281986815028,32.69164549636006,56
60.0,74.0,1.9547,9269.0,7.069,321.0,5.0982,0.00128,0.20848,948,10424,38628,0,5,20,0,11,39,1,30,69,34.30326866767177,31.27678133386619,33.38387761978626,57
60.0,184.0,2.6064,1062.0,6.947,113.0,3.109,0.00128,0.20848,948,10424,38628,0,3,22,1,10,39,4,21,75,33.732558558227204,32.63422516657883,34.03803391103044,58
60.0,251.0,4.2461,1105.0,4.8016,176.0,4.6858,0.00128,0.20848,948,10424,38628,0,6,19,1,10,39,3,16,81,33.53800262226774,32.60935633387038,33.76041000989118,59
60.0,224.0,2.1513,253.0,3.6057,189.0,5.7463,0.00128,0.20848,948,10424,38628,0,5,20,1,14,35,1,21,78,33.60930883909019,33.53302994144114,33.71575984434612,60
60.0,3758.0,4.9928,215.0,3.3256,460.0,9.9553,0.00128,0.20848,948,10424,38628,1,7,17,0,8,42,1,23,76,31.842427588212146,33.635002600701064,33.15845248114474,61
60.0,759.0,3.4571,430.0,5.6843,4271.0,9.9984,0.00128,0.20848,948,10424,38628,0,3,22,1,10,39,4,24,72,32.84468947335437,33.20070811879781,31.762252991501786,62
60.0,557.0,4.8041,126.0,4.9653,1175.0,8.742,0.00128,0.20848,948,10424,38628,1,4,20,1,6,43,2,22,76,33.03856832692367,33.969805830529644,32.57087159450366,63
60.0,112.0,2.4508,30621.0,7.0711,1464.0,6.8079,0.00128,0.20848,948,10424,38628,0,4,21,1,10,39,1,26,73,34.04360332099344,30.528042102304074,32.433089586882325,64
60.0,172.0,1.6694,111.0,2.8751,1399.0,9.986,0.00128,0.20848,948,10424,38628,1,6,18,0,9,41,1,19,80,33.774814195880275,34.049222681488246,32.46154438376199,65
60.0,283.0,2.7815,135.0,1.9431,1121.0,9.921,0.00128,0.20848,948,10424,38628,0,3,22,3,10,37,2,22,76,33.46281986815028,33.92657803675396,32.60034910604208,66
60.0,105.0,3.0373,338.0,6.593,1069.0,9.9474,0.00128,0.20848,948,10424,38628,0,6,19,0,8,42,1,16,83,34.08404022153396,33.351544417688146,32.630108885732064,67
60.0,734.0,4.9805,307.0,3.3573,19772.0,9.9652,0.00128,0.20848,948,10424,38628,0,4,21,0,14,36,2,24,74,32.865674505664046,33.41181779969443,30.802109101391338,68
60.0,155094.0,5.0,5040.0,6.9003,469.0,9.363,0.00128,0.20848,948,10424,38628,0,3,22,1,11,38,2,24,74,29.511554338668326,31.658521825834175,33.14631218645768,69
60.0,202.0,1.5575,227.0,5.929,356.0,8.452,0.00128,0.20848,948,10424,38628,1,8,16,0,14,36,1,19,80,33.67408101179277,33.60097317962131,33.31903574084838,70
60.0,158.0,1.5864,253.0,3.8077,335.0,5.4111,0.00128,0.20848,948,10424,38628,0,8,17,1,9,40,1,21,78,33.82800832403548,33.53302994144114,33.35713037886551,71
60.0,1201.0,3.9869,2293.0,6.9389,44688.0,7.3504,0.00128,0.20848,948,10424,38628,0,6,19,0,11,39,1,19,80,32.55715857501554,32.15196173485795,30.291192622899565,72
60.0,211.0,2.2242,15492.0,7.0673,343.0,7.6349,0.00128,0.20848,948,10424,38628,0,6,19,2,11,37,2,10,88,33.646769228116796,30.954952705817618,33.34234374581935,73
60.0,1385.0,4.9587,306113.0,7.0709,6929.0,9.9964,0.00128,0.20848,948,10424,38628,2,4,19,0,13,37,2,24,74,32.467845990713386,29.08554557032807,31.45908362747606,74
60.0,280.0,1.8978,302.0,3.6675,12124.0,9.9999,0.00128,0.20848,948,10424,38628,0,7,18,0,10,40,3,24,73,33.46949724391098,33.422106282025524,31.10854427136717,75
60.0,161.0,1.5979,16316.0,7.0689,810.0,9.9233,0.00128,0.20848,948,10424,38628,2,7,16,2,5,43,0,25,75,33.81622325254341,30.92248311066925,32.80394308676393,76
60.0,302.0,4.0844,893.0,4.9892,230.0,4.6812,0.00128,0.20848,948,10424,38628,0,3,22,1,11,38,0,19,81,33.422106282025524,32.742821233861534,33.59274696304799,77
60.0,796.0,4.9328,306.0,5.308,415.0,9.6397,0.00128,0.20848,948,10424,38628,2,8,15,0,12,38,0,16,84,32.814867103124875,33.41386202498359,33.22295499406467,78
60.0,19998.0,4.9916,262.0,4.2221,366.0,9.3268,0.00128,0.20848,948,10424,38628,1,8,16,2,12,36,1,17,82,30.794988013123408,33.511128719637625,33.30167855068883,79
60.0,133.0,2.3977,533.0,4.4723,832.0,9.9088,0.00128,0.20848,948,10424,38628,0,4,21,3,11,36,4,26,70,33.935929769992896,33.06616417768036,32.787152558376185,80
60.0,101.0,2.4876,190.0,2.6452,424.0,6.4164,0.00128,0.20848,948,10424,38628,0,4,21,1,9,40,0,21,79,34.10837549369603,33.71245348049749,33.209512308092684,81
60.0,129.0,2.0624,917.0,6.7575,481.0,6.6322,0.00128,0.20848,948,10424,38628,0,2,23,1,15,34,1,18,81,33.9550626916,32.72620445014733,33.13048259937072,82
60.0,363.0,1.9475,173.0,3.324,279.0,3.852,0.00128,0.20848,948,10424,38628,1,6,18,1,12,37,3,26,71,33.3068354069216,33.77118198573522,33.47173894395998,83
60.0,3196.0,4.9948,205.0,4.0425,252.0,4.3096,0.00128,0.20848,948,10424,38628,0,8,17,2,8,40,1,15,84,31.94392119172897,33.66484416889895,33.53551134862639,84
60.0,155.0,1.5383,577.0,3.6678,2499.0,8.342,0.00128,0.20848,948,10424,38628,0,1,24,0,11,39,2,23,75,33.84001932114782,33.01646534733767,32.09805947218651,85
60.0,158.0,2.2207,2646.0,7.0165,305.0,3.8245,0.00128,0.20848,948,10424,38628,0,4,21,0,7,43,1,21,78,33.82800832403548,32.06224661104932,33.41591294169314,86
60.0,164.0,1.3963,361.0,5.9428,426.0,9.628,0.00128,0.20848,948,10424,38628,1,6,18,3,10,37,1,16,83,33.804655764078156,33.3102970427729,33.20656381090867,87
60.0,170.0,3.3078,118.0,3.2526,186.0,6.2099,0.00128,0.20848,948,10424,38628,0,3,22,2,14,34,2,20,78,33.782142402171424,34.01090610275238,33.725784930143504,88
60.0,440.0,2.7077,186.0,5.135,468.0,6.6993,0.00128,0.20848,948,10424,38628,0,5,20,3,10,37,1,24,75,33.18630393280872,33.725784930143504,33.14764954981564,89
60.0,151.0,2.8116,23944.0,7.0698,720.0,9.4296,0.00128,0.20848,948,10424,38628,1,4,20,2,13,35,1,19,80,33.856400763928775,30.682154632304083,32.877740577227726,90
60.0,150.0,2.2514,3708.0,6.8886,208.0,9.0668,0.00128,0.20848,948,10424,38628,1,5,19,1,14,35,1,20,79,33.860563932038545,31.850819817821087,33.655741522182694,91
60.0,161.0,3.1268,165.0,5.0075,457.0,8.2139,0.00128,0.20848,948,10424,38628,0,5,20,0,10,40,0,21,79,33.81622325254341,33.8008469104317,33.16255208897901,92
60.0,223.0,4.6141,716.0,6.8103,11679.0,9.894,0.00128,0.20848,948,10424,38628,0,8,17,1,19,30,4,24,72,33.61211221958498,32.881231140547136,31.13197402728804,93
60.0,620.0,4.9824,2676.0,7.068,396.0,5.7362,0.00128,0.20848,948,10424,38628,1,2,22,0,10,40,0,23,77,32.97143035734131,32.0551827876917,33.25231803752413,94
60.0,413.0,4.2363,764.0,7.055,3740.0,6.5879,0.00128,0.20848,948,10424,38628,1,6,18,1,7,42,3,18,79,33.22598183326208,32.840575509162946,31.84543585777236,95
60.0,163.0,1.186,239.0,2.7083,226.0,5.0366,0.00128,0.20848,948,10424,38628,1,6,18,1,9,40,0,15,85,33.80848791361037,33.568697143041405,33.60373942912719,96
60.0,147.0,1.1905,679.0,6.8132,211.0,7.7875,0.00128,0.20848,948,10424,38628,2,5,18,2,10,38,2,23,75,33.87322202912612,32.914475520202174,33.646769228116796,97
60.0,152.0,2.9646,3385.0,7.0606,6066.0,9.4495,0.00128,0.20848,948,10424,38628,0,3,22,0,8,42,0,18,82,33.85226507567669,31.90792320590574,31.54242545873345,98
60.0,5062.0,4.9992,166.0,4.1487,646.0,5.1501,0.00128,0.20848,948,10424,38628,1,2,22,0,8,42,0,17,83,31.655792817580572,33.797061071147134,32.94569148254359,99
